chr	window	dist_mean	r2_ExpG_mean	D_mean	Dprime_mean	r2_mean	dist_min	r2_ExpG_min	D_min	Dprime_min	r2_min	dist_max	r2_ExpG_max	D_max	Dprime_max	r2_max
Mme_chr23	(7.4e+06,7.45e+06]	17769.997993838217	0.027300892598695996	0.005309181557641327	0.7623279826610303	0.11406646349502042	9	0	-0.229231	3.48e-4	0	40651	0.960107	0.249722	1	0.999864
Mme_chr23	(7.45e+06,7.5e+06]	14126.269955352282	0.027132424262223676	0.0048409602526407495	0.7636089884024828	0.10524094968964391	7	0	-0.248875	4e-6	0	32280	0.559664	0.247728	1	0.999789
Mme_chr23	(7.5e+06,7.55e+06]	10543.948147178211	0.032672377678844226	0.004074038627733403	0.7707398219196019	0.1229364349439134	12	0	-0.246627	1.67e-4	0	27979	0.616694	0.249705	1	0.999772
Mme_chr23	(7.55e+06,7.6e+06]	11854.262336703134	0.027425467617596823	0.004827163089138162	0.7927033045746203	0.112826434242718	5	0	-0.224505	1.05e-4	0	33130	0.793619	0.24488	1	0.999796
Mme_chr23	(7.6e+06,7.65e+06]	8835.350123509827	0.027738696309025167	0.005627284180002148	0.7707411963627251	0.11146580574947194	11	0	-0.243506	6.7e-5	0	25963	0.755622	0.239463	1	0.999776
Mme_chr23	(7.65e+06,7.7e+06]	8169.758576177106	0.030435855455513604	0.005903873108077581	0.7564448755929906	0.11176478662019557	9	0	-0.24625	3e-5	0	19850	0.814354	0.249771	1	0.999826
Mme_chr23	(7.7e+06,7.75e+06]	7644.024517600456	0.03244978186237734	0.004064598355490202	0.7507730090928187	0.11581580067821025	3	0	-0.248685	9.4e-5	0	17787	0.774906	0.249624	1	0.99989
Mme_chr23	(7.75e+06,7.8e+06]	10996.270849639099	0.05309396943212453	0.0055084100791373165	0.7968612171927993	0.16994990090442647	3	0	-0.24568	5.6e-5	0	25787	0.851313	0.24996	1	0.999912
Mme_chr23	(7.8e+06,7.85e+06]	11046.122521739131	0.04697235421739131	0.003933369434782608	0.7994279742173913	0.1454947997826087	9	0	-0.248888	4.5e-5	0	26472	0.672461	0.249889	1	0.999866
Mme_chr23	(7.85e+06,7.9e+06]	12921.65793831505	0.05846954114055061	0.0053586595942868975	0.7624609042123784	0.16990920528876008	7	0	-0.249258	1.9e-5	0	28815	0.853435	0.249959	1	0.999914
Mme_chr23	(7.9e+06,7.95e+06]	10445.758968058968	0.04002800990990991	0.004613730384930385	0.7693040495904996	0.1375459601146601	11	0	-0.248434	2.85e-4	0	25359	0.79692	0.249978	1	0.999913
Mme_chr23	(7.95e+06,8e+06]	8761.354321497385	0.03136794381365263	0.005043984379300853	0.7637841819777044	0.10618411158133774	11	0	-0.245228	1.42e-4	0	36439	0.60793	0.237725	1	0.999899
Mme_chr23	(8e+06,8.05e+06]	10738.089071599863	0.03743349922918808	0.005488533144912641	0.7454037210945529	0.11777400847893114	5	0	-0.248438	1.5e-5	0	38390	0.61614	0.249947	1	0.999854
Mme_chr23	(8.05e+06,8.1e+06]	8047.7775526611995	0.03192096510693038	0.0046916072358900145	0.7567063762019617	0.11175174333494131	9	0	-0.246096	5e-6	0	20195	0.847891	0.24982	1	0.999865
Mme_chr23	(8.1e+06,8.15e+06]	8508.011892000535	0.037220749866005626	0.004826225546027066	0.7468657594466033	0.12235380728259412	4	0	-0.247942	9e-5	0	19508	0.848163	0.249509	1	0.999944
Mme_chr23	(8.15e+06,8.2e+06]	7977.1719381535895	0.03292804025790723	0.005455206389940335	0.7879488629306474	0.11864297308654648	6	0	-0.24958	4.7e-5	0	21485	0.666853	0.242623	1	0.999921
Mme_chr23	(8.2e+06,8.25e+06]	7772.824775078034	0.03352510214823429	0.005247486933104841	0.7494213644347879	0.12436215756778261	5	0	-0.244666	4.4e-5	0	19069	0.755703	0.248486	1	0.99982
Mme_chr23	(8.25e+06,8.3e+06]	9888.82807710921	0.03407500459751573	0.0043634347072108405	0.7414069714470076	0.12464246995483143	10	0	-0.24993	5e-6	0	24040	0.731812	0.249955	1	0.99983
Mme_chr23	(8.3e+06,8.35e+06]	13723.959161912886	0.029046317161593005	0.005729922642213573	0.7246581324838727	0.10699772218371807	9	0	-0.230914	2.8e-5	0	45258	0.623705	0.234768	1	0.999836
Mme_chr23	(8.35e+06,8.4e+06]	6855.279414519279	0.02769107377378181	0.005595045168713709	0.7516987121297263	0.10183409675951942	6	0	-0.241473	1.7e-5	0	16906	0.660798	0.241028	1	0.999864
Mme_chr23	(8.4e+06,8.45e+06]	6348.916014892926	0.030035968415002872	0.005058846897723581	0.7493182591519029	0.09875849439016467	7	0	-0.237754	3e-6	0	14507	0.716018	0.243524	1	0.999839
Mme_chr23	(8.45e+06,8.5e+06]	7215.768024089475	0.028350589331803844	0.0049711839403498706	0.7602070627760252	0.09927571821049613	3	0	-0.237815	8.2e-5	0	18695	0.789916	0.24657	1	0.999867
Mme_chr23	(8.5e+06,8.55e+06]	6533.606778956124	0.027334091729049697	0.005053566593886463	0.7581596510709087	0.09852475246932835	6	0	-0.247187	4.8e-5	0	14461	0.824312	0.245758	1	0.999844
Mme_chr23	(8.55e+06,8.6e+06]	7849.4420031298905	0.026488923411580594	0.005322155618153365	0.7703261156494523	0.10419293082942097	6	0	-0.241589	1.27e-4	0	19966	0.985705	0.249136	1	0.999916
Mme_chr23	(8.6e+06,8.65e+06]	7339.803897300098	0.026446597777905704	0.0058237576708306945	0.7508396987507916	0.10510010695987565	5	0	-0.21657	6.3e-5	0	17313	0.433955	0.2482	1	0.999817
Mme_chr23	(8.65e+06,8.7e+06]	10235.369882448318	0.026530342805026346	0.005781006201864613	0.7744041846777463	0.1083466546412647	11	0	-0.242476	1.21e-4	0	29222	0.544219	0.239669	1	0.99975
Mme_chr23	(8.7e+06,8.75e+06]	7551.475778443114	0.026788283083832336	0.005557073053892215	0.7722587247005988	0.10806323041916167	7	0	-0.225638	5.4e-5	0	17602	0.739388	0.248148	1	0.999709
Mme_chr23	(8.75e+06,8.8e+06]	8007.490346278216	0.027829882051926037	0.005932740307035444	0.7550767294446363	0.1075578332339183	7	0	-0.247802	3e-5	0	17930	0.840882	0.244642	1	0.999916
Mme_chr23	(8.8e+06,8.85e+06]	7017.010966161559	0.026738713427139113	0.005328066651475448	0.7568585988948388	0.10205130013102427	6	0	-0.247067	6.4e-5	0	17338	0.8256	0.242508	1	0.999864
Mme_chr23	(8.85e+06,8.9e+06]	9690.433916898339	0.029411575249830943	0.005156484784732136	0.7772856272447216	0.11205496081598917	8	0	-0.241702	2.3e-5	0	23565	0.787624	0.244253	1	0.999879
Mme_chr23	(8.9e+06,8.95e+06]	10128.169818152559	0.030795070727389764	0.005604558698101062	0.7397692919616994	0.10860702096073382	5	0	-0.244512	7e-5	0	26627	0.479709	0.24914	1	0.999852
Mme_chr23	(8.95e+06,9e+06]	7412.742888338054	0.02871120089707271	0.005024627596789424	0.764454812529509	0.10481421078257791	5	0	-0.240775	2.7e-5	0	18830	0.611034	0.247211	1	0.999867
Mme_chr23	(9e+06,9.05e+06]	8563.69493050695	0.028901017631570176	0.0050238869113088695	0.749705702763057	0.10131443525647435	5	0	-0.243907	8e-6	0	22569	0.890807	0.241268	1	0.999913
Mme_chr23	(9.05e+06,9.1e+06]	6539.609773654323	0.030465804500253272	0.005313578714441867	0.7392893813751367	0.10410786549894692	5	0	-0.243174	7e-6	0	17037	0.73676	0.244955	1	0.999777
Mme_chr23	(9.1e+06,9.15e+06]	6910.036912661527	0.030840126534669426	0.00512884721811783	0.7494924680170862	0.09882799185987158	8	0	-0.243696	2.11e-4	0	16528	0.800062	0.24893	1	0.999901
Mme_chr23	(9.15e+06,9.2e+06]	7109.310338017042	0.03124589913097455	0.005327575306133966	0.7597535979064387	0.1065759654647029	8	0	-0.249468	6.9e-5	0	17359	0.866566	0.248945	1	0.99979
Mme_chr23	(9.2e+06,9.25e+06]	7426.944397763162	0.031179181757598585	0.005109010430852143	0.7594688164749515	0.10261467971489004	4	0	-0.248998	5e-6	0	18009	0.756725	0.248986	1	0.999888
Mme_chr23	(9.25e+06,9.3e+06]	8276.003186422486	0.034547083417186555	0.005723862581337627	0.7747764440531294	0.12366939072247937	4	0	-0.243227	5.3e-5	0	20179	0.848076	0.249984	1	0.999917
Mme_chr23	(9.3e+06,9.35e+06]	8342.097547119369	0.04323608598449405	0.007950007184868333	0.7803764895735864	0.13521663129929154	9	0	-0.246023	1.1e-4	0	19036	0.815285	0.249908	1	0.999927
Mme_chr23	(9.35e+06,9.4e+06]	7554.300638902035	0.03842631965806909	0.006281467936583057	0.7790182835423568	0.12131515836488405	13	0	-0.243856	1.5e-5	0	18571	0.662588	0.249724	1	0.999901
Mme_chr23	(9.4e+06,9.45e+06]	8342.73791064389	0.03537877992772667	0.00574302779237845	0.7828944705978975	0.11169769950722733	4	0	-0.237591	6e-5	0	20908	0.568274	0.242649	1	0.999891
Mme_chr23	(9.45e+06,9.5e+06]	7728.573300196367	0.032373728460972015	0.0044014446489936175	0.7274255966188021	0.10780605369415808	4	0	-0.2443	1.7e-5	0	18144	0.552958	0.248719	1	0.999834
Mme_chr23	(9.5e+06,9.55e+06]	6962.944717376904	0.029522846489291234	0.004435661487083241	0.7403863312817399	0.10032004496025612	5	0	-0.248648	1e-6	0	16275	0.792227	0.24938	1	0.999905
Mme_chr23	(9.55e+06,9.6e+06]	6001.403984990976	0.029106879975301606	0.00505820744276622	0.7376631019283747	0.09380843666286691	8	0	-0.246405	2.2e-5	0	14451	0.698691	0.242927	1	0.999899
Mme_chr23	(9.6e+06,9.65e+06]	6230.674877946024	0.02892551535277936	0.004684013159525166	0.729320107952715	0.09488403239077098	6	0	-0.245891	2.3e-5	0	17211	0.736527	0.236496	1	0.999885
Mme_chr23	(9.65e+06,9.7e+06]	5766.054205693086	0.02905247065289578	0.005738320356333158	0.7469318857947649	0.1000490451828612	5	0	-0.235032	1.3e-5	0	13370	0.806116	0.247374	1	0.99985
Mme_chr23	(9.7e+06,9.75e+06]	5905.169688969175	0.029223567637045787	0.004544361240417796	0.7366043782394219	0.09624686229417077	3	0	-0.236285	6e-6	0	14821	0.926452	0.248953	1	0.999881
Mme_chr23	(9.75e+06,9.8e+06]	11580.425194387344	0.03840131888461882	0.006695708016802217	0.773363538519975	0.11747738895343642	9	0	-0.244893	2.9e-5	0	36173	0.693969	0.23454	1	0.999915
Mme_chr23	(9.8e+06,9.85e+06]	9684.354992889872	0.0328951022278401	0.005068645560120082	0.7487187142518565	0.10208546733291199	10	0	-0.218062	7.3e-5	0	32497	0.555859	0.24037	1	0.999903
Mme_chr23	(9.85e+06,9.9e+06]	7649.302439466764	0.029613104682446118	0.00438460439527221	0.7304669032979656	0.08940142323388048	19	0	-0.238863	2e-6	0	17797	0.669507	0.242265	1	0.999922
Mme_chr23	(9.9e+06,9.95e+06]	7272.202794572859	0.03157901281569127	0.004639402811930454	0.7351260583504499	0.08973647319697978	5	0	-0.239256	3e-6	0	16161	0.679302	0.238864	1	0.999907
Mme_chr23	(9.95e+06,1e+07]	8043.951511190982	0.030357850645319394	0.005352908838425094	0.7324560089527855	0.09095472762620486	6	0	-0.248886	7e-6	0	19936	0.619555	0.248531	1	0.999869
Mme_chr23	(1e+07,1.005e+07]	8439.253075513676	0.029250522052087422	0.005467799142782359	0.731144490217249	0.09533103599005366	8	0	-0.230903	7.6e-5	0	21602	0.666939	0.244539	1	0.99992
Mme_chr23	(1.005e+07,1.01e+07]	6905.646484268126	0.030288414254445964	0.005659869138166895	0.7357595210943912	0.10018663400820793	8	0	-0.226648	3.4e-5	0	18159	0.739116	0.242961	1	0.999863
Mme_chr23	(1.01e+07,1.015e+07]	6141.91076300916	0.02845174685733775	0.0058404322500487235	0.7148911528210875	0.09583034342720717	8	0	-0.21454	8e-6	0	14627	0.871061	0.244506	1	0.999944
Mme_chr23	(1.015e+07,1.02e+07]	6222.64165020847	0.029941449394094554	0.005632053714675835	0.7466591988150099	0.09765638373198741	3	0	-0.249032	4e-5	0	15503	0.611999	0.245841	1	0.999821
Mme_chr23	(1.02e+07,1.025e+07]	7800.541245998523	0.02809881657842896	0.004620827659443487	0.7543334976606747	0.0944019374846097	5	0	-0.248927	1.18e-4	0	20265	0.811586	0.230638	1	0.999899
Mme_chr23	(1.025e+07,1.03e+07]	6817.553332424697	0.02780181207578029	0.005005670873654082	0.7416922673299714	0.09867713051655991	8	0	-0.247987	1e-6	0	15867	0.533896	0.24479	1	0.999875
Mme_chr23	(1.03e+07,1.035e+07]	6410.94902949332	0.028740232291404082	0.005050055331484749	0.7483412113940004	0.09938207204436601	11	0	-0.249647	4e-5	0	14739	0.594871	0.245656	1	0.999862
Mme_chr23	(1.035e+07,1.04e+07]	7717.026027562135	0.02989571147018114	0.005667377896130469	0.7428324941926943	0.10780891391346212	7	0	-0.23356	7.9e-5	0	17984	0.574457	0.249511	1	0.999913
Mme_chr23	(1.04e+07,1.045e+07]	6619.945991091314	0.028085561114646305	0.005244530278926716	0.74796285279457	0.09950300363241064	10	0	-0.236905	2.8e-5	0	17231	0.701494	0.248805	1	0.999819
Mme_chr23	(1.045e+07,1.05e+07]	6682.473308280696	0.029214070174035874	0.004224333706457717	0.7381653857040058	0.10117880037845473	7	0	-0.244399	9e-6	0	15617	0.651026	0.249628	1	0.999719
Mme_chr23	(1.05e+07,1.055e+07]	6673.562416424133	0.02943390267180576	0.00454254802171006	0.7518862996670075	0.10284161954954246	5	0	-0.249959	8.8e-5	0	15237	0.606548	0.243382	1	0.999866
Mme_chr23	(1.055e+07,1.06e+07]	7451.38460382801	0.028794164778702565	0.0054086714942459665	0.7443821246657252	0.10546386256422584	5	0	-0.246051	7.8e-5	0	16887	0.678735	0.242241	1	0.999749
Mme_chr23	(1.06e+07,1.065e+07]	6225.139318885449	0.02851503771684112	0.004906068406309892	0.7486256830311072	0.09421966521696398	3	0	-0.249945	1.02e-4	0	14413	0.848121	0.238758	1	0.99982
Mme_chr23	(1.065e+07,1.07e+07]	8081.287666388013	0.030579489936338498	0.005707527232975371	0.7423757578933831	0.10281608719696482	9	0	-0.244959	8.6e-5	0	21598	0.715328	0.242932	1	0.999845
Mme_chr23	(1.07e+07,1.075e+07]	7273.140625	0.03300462619972578	0.00472802028107861	0.7472099640367916	0.11638862331467094	4	0	-0.247788	2.4e-5	0	20859	0.881199	0.249261	1	0.999883
Mme_chr23	(1.075e+07,1.08e+07]	6835.505653710247	0.032733958222343026	0.005025686436531666	0.7425498271269366	0.10428831250339766	5	0	-0.231689	1e-6	0	16604	0.661051	0.245441	1	0.999823
Mme_chr23	(1.08e+07,1.085e+07]	7147.466988455133	0.03210547861800322	0.005216541705478872	0.7514982316876958	0.10218474132723629	6	0	-0.24549	4e-6	0	16741	0.535027	0.246346	1	0.999884
Mme_chr23	(1.085e+07,1.09e+07]	7349.526428159262	0.033540028909405654	0.0050539461627236	0.7526496008078477	0.1017351514137334	5	0	-0.232619	5.4e-5	0	17049	0.751113	0.242496	1	0.999853
Mme_chr23	(1.09e+07,1.095e+07]	7953.21996642701	0.03562584527919425	0.005721960820954613	0.7299840689513192	0.11013166110284103	7	0	-0.248822	6.4e-5	0	17577	0.78248	0.248261	1	0.999858
Mme_chr23	(1.095e+07,1.1e+07]	7900.943595769682	0.03587499120271858	0.005507837806078699	0.7528920087972815	0.11149747746689109	9	0	-0.238024	6.2e-5	0	19955	0.905595	0.241514	1	0.999916
Mme_chr23	(1.1e+07,1.105e+07]	11983.787049682129	0.04946299689192371	0.005303852130915941	0.7542460211443371	0.13553125038850952	19	0	-0.240172	4.4e-5	0	30262	0.539582	0.23987	1	0.999925
Mme_chr23	(1.105e+07,1.11e+07]	8958.803204310223	0.03809256855238905	0.005759102686799943	0.7745200389550546	0.10784841560328938	14	0	-0.231295	8.7e-5	0	21219	0.597417	0.249855	1	0.999887
Mme_chr23	(1.11e+07,1.115e+07]	10542.126106654474	0.0348650733197556	0.005421534394613243	0.7716027784612827	0.0983154082048298	9	0	-0.249467	5.7e-5	0	27551	0.58193	0.244066	1	0.999885
Mme_chr23	(1.115e+07,1.12e+07]	12543.605704048034	0.03437865335076506	0.005724462667054038	0.7363364106139841	0.10212175179159404	7	0	-0.219976	8e-6	0	36345	0.654867	0.248513	1	0.999921
Mme_chr23	(1.12e+07,1.125e+07]	8332.945923968286	0.03071768530189063	0.004855644914277969	0.7491356957714983	0.10290832432066138	11	0	-0.243368	8.3e-5	0	34104	0.811518	0.249801	1	0.999862
Mme_chr23	(1.125e+07,1.13e+07]	7653.02751094358	0.030933188016780154	0.004457921267023346	0.7411274030277237	0.10844117366853114	5	0	-0.24915	2.5e-5	0	19807	0.660866	0.249331	1	0.999854
Mme_chr23	(1.13e+07,1.135e+07]	7503.89343143654	0.032114768053165606	0.004043517919658221	0.7177374066338338	0.100874749807156	3	0	-0.249538	7e-6	0	17588	0.9932	0.24909800000000001	1	0.999884
Mme_chr23	(1.135e+07,1.14e+07]	7297.797551186599	0.02987860170428106	0.005425455764308981	0.7382576304967426	0.09671173318985575	9	0	-0.238672	2e-6	0	16167	0.825737	0.249624	1	0.999923
Mme_chr23	(1.14e+07,1.145e+07]	7779.175692383778	0.03415953220820969	0.00549559090628091	0.7343297274047972	0.11126955730712167	5	0	-0.249375	1.8e-5	0	18131	0.71349	0.244687	1	0.999924
Mme_chr23	(1.145e+07,1.15e+07]	8603.615914640264	0.038201755962136666	0.005957174532561795	0.7505990754590761	0.11653347285680837	12	0	-0.249797	1.9e-4	0	21525	0.868347	0.248028	1	0.999959
Mme_chr23	(1.15e+07,1.155e+07]	10014.113677932406	0.04196431988071571	0.004691634990059642	0.7779747516898609	0.15168384445328031	12	0	-0.249951	8.8e-5	0	23638	0.810902	0.249875	1	0.999852
Mme_chr23	(1.155e+07,1.16e+07]	9265.83857063916	0.04191931147540984	0.004506010978080678	0.7716801585190642	0.1441262439860011	5	0	-0.249868	2.3e-5	0	20802	0.557247	0.249717	1	0.999874
Mme_chr23	(1.16e+07,1.165e+07]	6696.815903775476	0.03133081069718231	0.004793068799420871	0.7394668993484798	0.11436728240895423	10	0	-0.249124	1.08e-4	0	18802	0.634037	0.249403	1	0.999805
Mme_chr23	(1.165e+07,1.17e+07]	8431.47296087957	0.03385150473024802	0.004931204806954743	0.7697281718869854	0.10969923890948606	7	0	-0.248337	8e-6	0	21052	0.889859	0.24978	1	0.999941
Mme_chr23	(1.17e+07,1.175e+07]	8801.092104338044	0.03471359776418477	0.004885097201715531	0.744286797229839	0.11368386317935737	4	0	-0.249495	4e-6	0	21900	0.618265	0.249935	1	0.999908
Mme_chr23	(1.175e+07,1.18e+07]	7488.392700035668	0.03229785593270717	0.005949745184876946	0.7638533844667698	0.1101084070265129	7	0	-0.241947	4.4e-5	0	18097	0.932784	0.246198	1	0.999976
Mme_chr23	(1.18e+07,1.185e+07]	8058.835870263327	0.03438903712267181	0.005191160436737316	0.7714437501926782	0.11530768519588953	11	0	-0.248377	6.6e-5	0	19941	0.576792	0.246478	1	0.999912
Mme_chr23	(1.185e+07,1.19e+07]	8955.046384529149	0.03158548188761211	0.005183394163396861	0.7905485082679372	0.10342215887752242	13	0	-0.246801	1.1e-4	0	22335	0.418255	0.24852	1	0.999824
Mme_chr23	(1.19e+07,1.195e+07]	7676.375086588561	0.028135596572598863	0.00487007544498991	0.7901628944071318	0.10049890684576696	5	0	-0.242082	9.3e-5	0	18125	0.671976	0.241484	1	0.999869
Mme_chr23	(1.195e+07,1.2e+07]	7622.000870165331	0.028451025084766105	0.0062011815044858525	0.7528609558916194	0.09795951585801302	4	0	-0.245367	1.2e-4	0	18837	0.734389	0.249663	1	0.999859
Mme_chr23	(1.2e+07,1.205e+07]	8316.935964383745	0.028840588638950258	0.0046951424650197495	0.7315364985940952	0.10290255208542545	6	0	-0.247038	4.4e-5	0	20905	0.790495	0.245906	1	0.99985
Mme_chr23	(1.205e+07,1.21e+07]	6546.032375965577	0.028844158484110115	0.005412510031624242	0.7600042344341335	0.10245013409196951	3	0	-0.249198	1.3e-4	0	20444	0.543521	0.24836	1	0.999843
Mme_chr23	(1.21e+07,1.215e+07]	7912.76298651193	0.028194668168770642	0.005132184666193401	0.7627234364949536	0.10362334386863792	5	0	-0.248927	1.33e-4	0	19992	0.782738	0.249349	1	0.999903
Mme_chr23	(1.215e+07,1.22e+07]	6577.423187647213	0.03413616998168019	0.005149679822036116	0.7608818896362208	0.11787041962836954	8	0	-0.246874	1.4e-5	0	18330	0.811916	0.248653	1	0.999908
Mme_chr23	(1.22e+07,1.225e+07]	11726.861113440094	0.029173686677286828	0.005735277647354741	0.7561476585478326	0.10130525609960593	10	0	-0.248841	1.4e-5	0	39790	0.483699	0.245585	1	0.999818
Mme_chr23	(1.225e+07,1.23e+07]	5545.899785557551	0.028726582685018952	0.005108608218631558	0.7326039534959107	0.0997426281667664	5	0	-0.238292	8e-6	0	13741	0.733172	0.231921	1	0.999892
Mme_chr23	(1.23e+07,1.235e+07]	5833.237822019448	0.027156870500944744	0.004988939352043873	0.7459917382137425	0.09595102728236324	4	0	-0.235632	4e-5	0	13192	0.91016300000000006	0.247352	1	0.999896
Mme_chr23	(1.235e+07,1.24e+07]	6406.794093644802	0.030281561333265327	0.004966144088544323	0.7534582007038662	0.10136715668672855	8	0	-0.245056	7e-5	0	14158	0.579716	0.243064	1	0.999873
Mme_chr23	(1.24e+07,1.245e+07]	7253.284332907982	0.03478312105487027	0.004757477952644265	0.747254799688076	0.12107156390188573	5	0	-0.23605	1.08e-4	0	17218	0.992334	0.249624	1	0.999902
Mme_chr23	(1.245e+07,1.25e+07]	7813.845034512779	0.041238505969777996	0.004521855077420559	0.7643410688390025	0.13730230775449287	5	0	-0.246199	5.9e-5	0	18406	0.614768	0.249758	1	0.999934
Mme_chr23	(1.25e+07,1.255e+07]	10337.20588716941	0.04940379628264963	0.00531583800049128	0.7788815987062966	0.16088994763776304	5	0	-0.2498	1.3e-4	0	26108	0.959469	0.249846	1	0.999892
Mme_chr23	(1.255e+07,1.26e+07]	11102.240325954332	0.040561353756318634	0.00443975740805299	0.7620522633344954	0.1556170757800244	23	0	-0.249355	1.04e-4	0	27672	0.699851	0.249629	1	0.999858
Mme_chr23	(1.26e+07,1.265e+07]	8792.620657374662	0.036827685077317804	0.005657765342209278	0.769044432008876	0.13789692933915818	10	0	-0.245749	6e-5	0	21389	0.748543	0.249828	1	0.999815
Mme_chr23	(1.265e+07,1.27e+07]	7512.24706023879	0.032770772939159726	0.004522551953324712	0.74459324952633	0.10700969474602268	9	0	-0.24906	5.1e-5	0	18035	0.702291	0.243403	1	0.999804
Mme_chr23	(1.27e+07,1.275e+07]	7756.491128523822	0.027640566213335736	0.005079098952235132	0.7520375645020865	0.0996877963913657	6	0	-0.235352	2.9e-5	0	19453	0.874943	0.248949	1	0.999842
Mme_chr23	(1.275e+07,1.28e+07]	6917.752852987245	0.02682292470351309	0.005019418382188409	0.7445693535466548	0.10143476577534125	7	0	-0.248299	3.4e-5	0	19560	0.666338	0.248812	1	0.999729
Mme_chr23	(1.28e+07,1.285e+07]	7756.075300267596	0.027955424388574273	0.004997102153214263	0.7577670962412097	0.1060422979027942	5	0	-0.240741	4e-6	0	22453	0.639017	0.248559	1	0.999652
Mme_chr23	(1.285e+07,1.29e+07]	8286.97060258203	0.02702318074208969	0.004987846248902475	0.7459902368053072	0.10018487785763065	8	0	-0.226949	1.32e-4	0	27469	0.858467	0.24416	1	0.999911
Mme_chr23	(1.29e+07,1.295e+07]	8022.9675590052275	0.026895445968636147	0.006511357864723587	0.7521697498495169	0.10414934810708062	3	0	-0.238843	4.7e-5	0	19320	0.738558	0.246952	1	0.999874
Mme_chr23	(1.295e+07,1.3e+07]	7215.064360556911	0.02735498395292091	0.006176043232381225	0.7516330301708052	0.10637957740777954	5	0	-0.242255	7e-6	0	16673	0.778337	0.24958	1	0.999801
Mme_chr23	(1.3e+07,1.305e+07]	9599.306049822064	0.026061644969961353	0.006145783300807409	0.7600535467799334	0.10270928833275934	4	0	-0.239485	1.15e-4	0	23714	0.887878	0.222894	1	0.999568
Mme_chr23	(1.305e+07,1.31e+07]	12089.701569919565	0.025513264027522048	0.005695660529121039	0.73604642092257	0.10775197199341022	7	0	-0.240984	2.6e-5	0	27171	0.504035	0.244813	1	0.999663
Mme_chr23	(1.31e+07,1.315e+07]	13884.12547051443	0.02487995990398778	0.005090350335497245	0.7519562894550216	0.10160849129889259	4	0	-0.24411	1.75e-4	0	35580	0.414787	0.238319	1	0.999684
Mme_chr23	(1.315e+07,1.32e+07]	11588.577191345685	0.026836333599893375	0.005833019236749745	0.7302353852681149	0.10319887409480652	8	0	-0.23131	3.9e-5	0	26377	0.780265	0.236917	1	0.999675
Mme_chr23	(1.32e+07,1.325e+07]	12722.879112392524	0.026468946815630952	0.005509635483704886	0.7563754879266849	0.1023942821912166	6	0	-0.216212	4.9e-5	0	32247	0.43791	0.242872	1	0.99964
Mme_chr23	(1.325e+07,1.33e+07]	16612.800898203594	0.026150743816714398	0.005830098672220776	0.7522672069122625	0.10295766831554283	6	0	-0.241446	1.67e-4	0	42038	0.402176	0.24887600000000001	1	0.999593
Mme_chr23	(1.33e+07,1.335e+07]	12056.928474844966	0.026530909730964704	0.005919550986151909	0.7646466978598405	0.10601464652398937	18	0	-0.247447	1.5e-4	0	41787	0.681404	0.229745	1	0.999701
Mme_chr23	(1.335e+07,1.34e+07]	8327.358329696888	0.026801257023933402	0.005227541875062938	0.7696826111577322	0.10391069017488504	11	0	-0.233194	3.3e-5	0	24508	0.743934	0.229781	1	0.999774
Mme_chr23	(1.34e+07,1.345e+07]	10610.267751627442	0.02719341612418628	0.006173003054581873	0.7731866418627942	0.11245904046069104	5	0	-0.23103	8.3e-5	0	44286	0.674724	0.249298	1	0.999669
Mme_chr23	(1.345e+07,1.35e+07]	19103.497478433976	0.025738111413404114	0.005929965627073657	0.779084702986065	0.11077360444591905	6	0	-0.236653	1.85e-4	0	49931	0.863867	0.238354	1	0.99957
Mme_chr23	(1.35e+07,1.355e+07]	13803.933067642081	0.02891413168095212	0.005708943658896107	0.7689260268056997	0.11209315346399519	6	0	-0.239299	8.4e-5	0	38537	0.765612	0.240414	1	0.99977
Mme_chr23	(1.355e+07,1.36e+07]	11509.877614822308	0.027034315525722954	0.005837191485448945	0.7652346262700566	0.10844508698450646	6	0	-0.248285	1.23e-4	0	26582	0.71866	0.248105	1	0.999773
Mme_chr23	(1.36e+07,1.365e+07]	9226.858199524235	0.026193372992863513	0.005336882879869165	0.7679957224204579	0.10246493603181683	4	0	-0.248434	6.4e-5	0	25058	0.736863	0.24986	1	0.999721
Mme_chr23	(1.365e+07,1.37e+07]	22801.33865119652	0.025585665427846266	0.004728074691805657	0.7679912517222625	0.0989426002538071	18	0	-0.238723	3e-5	0	49998	0.849222	0.246695	1	0.999836
Mme_chr23	(1.37e+07,1.375e+07]	17519.342226174595	0.02551880131910479	0.005316641470283089	0.7507517263969171	0.10697734526456203	12	0	-0.244925	1.07e-4	0	41350	0.537767	0.244782	1	0.99979
Mme_chr23	(1.375e+07,1.38e+07]	17609.18082927174	0.027456616444161898	0.006362474041110405	0.7907283899131172	0.10607822617786254	10	0	-0.210291	7e-6	0	45775	0.74428	0.249064	1	0.999757
Mme_chr23	(1.38e+07,1.385e+07]	21261.090873899157	0.02675575505661473	0.006609554921126488	0.7955184190457757	0.11071896119229653	6	0	-0.237921	1e-5	0	49996	0.473781	0.242521	1	0.999544
Mme_chr23	(1.385e+07,1.39e+07]	27430.90736403851	0.026176310434556337	0.006098938069216758	0.773480012490242	0.10899509992193598	9	0	-0.211158	9.24e-4	0	50000	0.687538	0.200602	1	0.999522
