chromosome	col1	col2	afdGANY	afdNYNS	afdNSQU	fstNSQU	fstNYNS	fstGANY	MAQU_pi2	MBNS_pi2	PANY_pi2	JIGA_pi2	LDmaqu	LDmbns	LDpany	LDjiga	GANYdxy	NYNSdxy	NSQUdxy	tajJIGA	tajPANY	tajMBNS	tajMAQU	avgrr	avgrrNY	avgrrF1	gc	exond	in_telo	in_centro	in_inv	midpoint	regions	group
16	16800000	16850000	0.046157406374502	0.07405700227660786	0.09549650369948776	0.14127412728999056	0.06132963219144032	0.01378971110324236	0.01481491184641539	0.01632415589722423	0.01803121434049874	0.01820033236976316	0.1288699816297074	0.10620115654646024	0.08452632069948582	0.0920972649483076	0.01696497342707702	0.01694676684255737	0.01696586138620386	-0.948502	-0.868874	0.444116	0.979494	6.306666666666667	NA	NA	0.41576	0	no	no	no	16825000	rest	rest
16	16850000	16900000	0.05245304561717352	0.06907880858676207	0.10560202236135956	0.18245641465123028	0.05319230859360466	0.01725518247371462	0.01340747915497474	0.01628095220455728	0.01755197853570714	0.01811764789436831	0.14678491857917195	0.12210842484733628	0.10052798302638812	0.0985143867159673	0.01652459507111084	0.01610883627643727	0.01621050648326635	-0.815285	-0.793612	0.546879	0.548585	6.31	3.88	9.34	0.43756	0.18792	no	no	no	16875000	rest	rest
16	16900000	16950000	0.0621214916748286	0.07744997453476983	0.1075636709108717	0.15205637646216733	0.06045061127847197	0.01898105926217818	0.01522762455766446	0.01921458350036078	0.02106248805802677	0.02143715776820595	0.17285374120509972	0.1264563943667599	0.0979068415513308	0.10091930902222868	0.0202956019170646	0.01994155445581828	0.01932666394668352	-0.531257	-0.431307	0.872703	1.032241	6.3375	3.79	9.1	0.44906	0.2194	no	no	no	16925000	rest	rest
16	16950000	17000000	0.05268071041214751	0.08099623318872018	0.12221594902386118	0.2512350266096189	0.07137563163483501	0.01880933290204314	0.01272117841030268	0.01683547909400517	0.01824830192816015	0.01871006258218277	0.17557457049937053	0.12694455658981335	0.0977462078617369	0.10217266964920348	0.01721405543218196	0.0174387025046501	0.01799819264814454	-0.693124	-0.610184	0.781212	0.524495	6.35	3.71	8.89	0.44008	0.158	no	no	no	16975000	rest	rest
16	17000000	17050000	0.04830619591457753	0.08063714113277623	0.09811153760445684	0.16203769949193117	0.07944686531476719	0.01520158591718269	0.01738205028525673	0.01893461484793199	0.02149046315157578	0.0212054773541479	0.13676881356479093	0.12323691558332636	0.09404370497535253	0.1027099118347339	0.02000983305686597	0.02063150464663968	0.02050153186653154	-0.668758	-0.62867	0.685842	0.772788	6.38	3.67	NA	0.41766	0.00598	no	no	no	17025000	rest	rest
16	17050000	17100000	0.04952775722543352	0.07722418992568125	0.1055124971098266	0.18829531284634096	0.07915832114637687	0.01642336320388167	0.01717259616233792	0.01790707879471479	0.02095740001601986	0.02129319443888777	0.12128408704848682	0.127070705342587	0.08744828482648469	0.09452197777203412	0.0199118771375204	0.01979878474514745	0.01955653788535109	-0.606062	-0.494967	0.746531	0.815649	6.46	3.57	8.416666666666666	0.41324	0.02866	no	no	no	17075000	rest	rest
16	17100000	17150000	0.06019095888754534	0.1027048669891173	0.07900786940749699	0.11897636760607604	0.12086452761842167	0.02388171057434195	0.01203138093428699	0.01350469996877927	0.01606590041021982	0.01594245180225421	0.13018581920903954	0.1258377860749402	0.09093326620048645	0.10264854911074224	0.01479691513621161	0.01512054838197663	0.01298598713684463	-0.90366	-0.764924	0.509769	0.493189	NA	NA	8.2	0.38814	0.14818	no	no	no	17125000	rest	rest
16	17150000	17200000	0.04727673047473201	0.08216983078101073	0.10824273200612558	0.18997215341439644	0.08372514744072618	0.01763228541113257	0.0126936960433822	0.01467729360424099	0.01638667034813925	0.01598148690459491	0.15329412650348176	0.14350979412551257	0.09905127301849093	0.10970621022543416	0.0150830047336243	0.01572295818679987	0.0159607688253107	-0.837007	-0.734155	0.643851	0.835416	6.66	NA	7.975	0.43494	0.22552	no	no	no	17175000	rest	rest
16	17200000	17250000	0.06023494763860369	0.07852061190965093	0.12150614476386036	0.19120688966550228	0.06467406059309547	0.02193366432127462	0.01366156577284852	0.01539177389104199	0.01784941890132778	0.01704471160905936	0.13647920638700617	0.12507309844742415	0.09708117028292554	0.10182308953894129	0.01593454621003711	0.0163083933397405	0.01716599757754208	-0.799468	-0.628756	0.563779	0.720807	NA	NA	7.72	0.43988	0.07468	no	no	no	17225000	rest	rest
16	17250000	17300000	0.06809486830680174	0.07468717510853835	0.09721608031837917	0.15425738191082253	0.06431057405875502	0.04671936186590226	0.01140004069744164	0.01336742062412482	0.01497110462603545	0.01471119789957991	0.12788818190778667	0.13813627128983064	0.09458148121666764	0.09874390508496687	0.01402852920511557	0.0138425406780575	0.01361754852275221	-0.969035	-0.728061	0.558767	0.62263	6.83	3.2	7.48	0.4161	0	no	no	no	17275000	rest	rest
16	17300000	17350000	0.05860947420333839	0.0753124559939302	0.09888332473444614	0.1454796575129883	0.0662550253029287	0.02569380102801642	0.01246081438802864	0.01419266655297634	0.01509359822714903	0.01487739803960792	0.13044043929486612	0.13295296754007024	0.09723294154795548	0.10827010753042748	0.01374324632117982	0.014316346176593331	0.01431658890721139	-0.877035	-0.723515	0.581384	0.650633	7.025	3.17	7.203333333333333	0.4233	0	no	no	no	17325000	rest	rest
16	17350000	17400000	0.05533085700846661	0.08672612793979305	0.11394302163687677	0.18054502531062416	0.09130938133578156	0.01838533451421984	0.01359458720278849	0.01412229687273029	0.015147975700857	0.01532791056050135	0.1360683149129062	0.1419021156204246	0.10758000546592904	0.10096749363690248	0.01388395316641463	0.01458893120046771	0.01513470249419749	-0.76762	-0.598405	0.545287	0.923006	NA	3.1799999999999997	NA	0.43978	0.11754	no	no	no	17375000	rest	rest
16	17400000	17450000	0.04577646900489397	0.06100521941272431	0.09826390701468188	0.20093224513637645	0.06763578304953816	0.02143338772102185	0.00930742245816596	0.00928808706039561	0.01078956832071882	0.01078984827879303	0.12820096480889967	0.1524438835902952	0.09815379020645384	0.0958198565866016	0.00933966254956618	0.0090728199342353	0.01019683647572132	-1.428682	-1.223868	0.008474	0.233628	7.465	NA	6.66	0.42952	0.13088	no	no	no	17425000	rest	rest
16	17450000	17500000	0.07905383834586466	0.10147581954887218	0.1346744558270677	0.2169166638966487	0.0959197810711708	0.049684925601295	0.00596171958287375	0.00901141818218274	0.00924630444194996	0.00996972468074853	0.18932110912229697	0.19095732498772705	0.12139028654419066	0.13386715502285235	0.00834534914487569	0.00841066910959427	0.00819134837863629	-1.137173	-1.199974	0.266652	0.455158	7.623333333333333	NA	6.486666666666666	0.42622	0.04012	no	no	no	17475000	rest	rest
16	17500000	17550000	0.07054040569877883	0.06089905970149254	0.05264693622795115	0.16633763143197106	0.06972493884051757	0.05706683679925781	0.00220173094	0.0027220547	0.0042289535	0.00520398402	0.14488474520135491	0.1705210268074736	0.10433189368246051	0.13333361228224272	0.00349804296896504	0.00231191001345149	0.00156202522385863	-1.973599	-2.11319	-1.371123	-0.819401	NA	NA	6.07	0.40516	0.0453	no	no	no	17525000	rest	rest
16	17550000	17600000	0.06984179448398577	0.07104201512455516	0.08146724555160142	0.09001538088642531	0.05203815519922261	0.03117404778164733	0.01234765185675063	0.01384099773981918	0.014807808618098	0.01625765499309986	0.14185112257653798	0.1367232060623176	0.09420059481073396	0.1048226482730507	0.01473464455981476	0.013672187044217	0.01351644699534655	-0.527178	-0.531617	0.733121	1.206591	8.290000000000001	NA	5.925	0.4034	0.08178	no	no	no	17575000	rest	rest
16	17600000	17650000	0.07074150877192982	0.0936400350877193	0.0996067932330827	0.10685347998896744	0.07447061393788387	0.03446676443529428	0.00803583325321475	0.00977716447289457	0.00933396451871122	0.00980643233616808	0.12786180146097656	0.12699973425672412	0.11197419231981508	0.10671880146501642	0.0081935295260984	0.00892075399475806	0.00866561365769579	-1.124104	-1.065604	0.364566	0.701623	NA	3.85	5.609999999999999	0.41018	0	no	no	no	17625000	rest	rest
16	17650000	17700000	0.07228275983717775	0.10104354138398916	0.08190764043419267	0.08322796268445357	0.08199188983533971	0.03278060913818333	0.00824629798050839	0.00975324427388893	0.01010629232222155	0.010609594716223	0.16074886247511613	0.1287735193305045	0.08984298814921682	0.1057585331012291	0.00885840841413858	0.00898965022984617	0.0082268217150786	-1.044863	-0.935165	0.515245	0.708332	8.82	4.22	5.4	0.4286	0.00642	no	no	no	17675000	rest	rest
16	17700000	17750000	0.09976585944363103	0.08393139677891655	0.0932851551976574	0.10018757647284598	0.0548626790835312	0.05567092825857403	0.00768908692429432	0.00881976107240109	0.00987204958859682	0.01026684796316685	0.16102654883340156	0.14596734188034188	0.12394698191963088	0.11067166350636426	0.00874860672355154	0.00791619362446648	0.00737657488826798	-1.035341	-0.88877	0.250951	0.480874	9.29	NA	5.27	0.44468	0.06854	no	no	no	17725000	rest	rest
16	17750000	17800000	0.09792716317228806	0.06432044667274385	0.13337502461257977	0.15754311969644835	0.03670023888881525	0.06268974769918784	0.01076326426167774	0.01083288272989426	0.01020924874834782	0.01249958184622163	0.19336423702422145	0.20006964251690224	0.1862585317728769	0.14852819903578712	0.01082950448113882	0.00961174347930176	0.01188341866162155	-0.728583	-0.832663	0.514674	1.15292	NA	NA	NA	0.39494	0.01316	no	no	no	17775000	rest	rest
16	17800000	17850000	0.15756672631578947	0.09551745563909776	0.1445593172932331	0.20539326361705088	0.0664716886011345	0.11427342730108492	0.00941589824532966	0.01123106085052904	0.0124626393641794	0.01304260479114486	0.19900888797973895	0.20471967640753697	0.23890250658005263	0.19110973203483633	0.01276420585583544	0.01096304979703549	0.0112195864899815	-0.653015	-0.457989	0.874771	0.969507	NA	NA	4.6899999999999995	0.41472	0	no	no	no	17825000	rest	rest
16	17850000	17900000	0.14014208031496064	0.12112791023622048	0.16803393070866143	0.200820439238432	0.09272953996961088	0.1338228022707205	0.00682428683340223	0.00886876072620863	0.00875097228272036	0.00676185631047972	0.21653831244384547	0.19851298560531497	0.17822388138475886	0.15164942442005488	0.00691703522702836	0.00814900753065135	0.00882969261039261	-1.579603	-1.035256	0.392361	0.399293	10.16	NA	4.4	0.4399	0.07592	no	no	no	17875000	rest	rest
16	17900000	17950000	0.06744091812865496	0.04684552192982456	0.07049751754385965	0.1415078497505694	0.05094983630148997	0.03210936306076033	0.00221244126872755	0.00364283576972036	0.00444299886635336	0.00549553172305401	0.1909207536977492	0.18447724425965	0.1760395472292191	0.1905863377177998	0.00373008427722334	0.00294471766317797	0.00220571144392309	-1.838107	-2.023555	-1.319217	-1.233382	10.55	5.62	4.24	0.4119	0.15768	no	centromere	no	17925000	centromere	centromere
16	17950000	18000000	0.06183581560283688	0.07908082978723405	0.22097997872340425	0.2949590593525635	0.04327935643097844	0.01417105706527125	0.00534054389521284	0.00546680654738651	0.00610022954527727	0.00619000728061343	0.3487981323024055	0.2472744809081527	0.26008919559695176	0.2395841367989056	0.00463653826724422	0.00441999698719708	0.00545218839353382	-1.492336	-1.269068	0.055152	0.204915	NA	NA	NA	0.12824	0.01214	no	centromere	no	17975000	centromere	centromere
16	18000000	18050000	0.08934023076923077	0.0876564125874126	0.17107473776223778	0.32169654956078464	0.08411594523025225	0.06446620234879358	0.0029774925985197	0.00437527063412682	0.00497119781956391	0.00501218459691938	0.3268696375150784	0.23823672711093533	0.24950340646175	0.18832749743418117	0.00419146017565205	0.00409016163961975	0.0045883509618169	-1.873637	-1.623964	-0.504727	-0.742853	NA	NA	NA	0.40166	0.1903	no	centromere	no	18025000	centromere	centromere
16	18050000	18100000	0.05454063876651982	0.05405609251101322	0.09868232599118944	0.21441588274644988	0.06050511080306587	0.04331560387476837	0.00304303158	0.0030286838	0.00349665468	0.00269806188	0.20677572395128552	0.17978572078660815	0.15849513454723207	0.1524201176987264	0.00160151885872877	0.00201098372035141	0.00268641470196259	-2.556648	-2.20534	-1.371471	-0.357045	NA	NA	NA	0.40372	0.24754	no	centromere	no	18075000	centromere	centromere
16	18100000	18150000	0.12883185191956126	0.06185228884826325	0.21425174405850092	0.2170595809927767	0.03911604209371915	0.0830144896840592	0.01331508472864615	0.01043371019507851	0.01158375895902724	0.00715318542284642	0.31562694722281337	0.2620189141456492	0.2029314294865756	0.2318446671873373	0.0089910739928081	0.0101262324124033	0.01462871920899733	-1.570451	-0.499992	0.423492	1.833937	NA	7.19	NA	0.38754	0.14454	no	centromere	no	18125000	centromere	centromere
16	18150000	18200000	0.13401988979591836	0.10759111020408164	0.14526147346938775	0.19736740728663751	0.07767470760490235	0.11492767282754332	0.00593782133167192	0.00489338321175217	0.00791056415507237	0.00643697523182529	0.4891927583280672	0.43809798518704496	0.26834159561388937	0.23526538067075908	0.0068425343253528	0.00606680043854078	0.00590449745754432	-1.477576	-0.832326	-0.037745	1.080046	NA	NA	NA	0.38956	0.02374	no	centromere	no	18175000	centromere	centromere
16	18200000	18250000	0.15486713823529413	0.1353228705882353	0.1740988911764706	0.20653526844152129	0.11236981581227702	0.12966502537064245	0.00292790329349324	0.00238312022668727	0.0033885998508761	0.00325840968710168	0.3427274407438246	0.3554428747851003	0.2287473288497217	0.4610109485834208	0.00251394259194436	0.0023339478301317	0.00235611891500009	-2.119847	-1.889555	-1.144673	-0.081184	NA	7.94	NA	0.3814	0.041	no	centromere	no	18225000	centromere	centromere
16	18250000	18300000	0.10347899137931035	0.1439806896551724	0.156873625	0.22335965149894632	0.17812764361290362	0.06530888035308828	0.00168810926185237	0.0014233200640128	0.00217161340268053	0.00230864968993798	0.22844855320877336	0.21523626842584168	0.18075870833333332	0.36553233817829456	0.00130351222785702	0.00126300259359695	0.00122346807658555	-2.478299	-2.394397	-1.862708	-0.907002	NA	8.64	NA	0.37516	0.0277	no	centromere	no	18275000	centromere	centromere
16	18300000	18350000	0.07292799999999999	0.09582444206008583	0.12647876394849786	0.19614115587571812	0.12149421555638967	0.06300703422599034	0.0016343851170234	0.00165964580916183	0.00211115077015403	0.00211301776355271	0.16844007932011332	0.17968070760769936	0.15498597947402182	0.2646548329015544	0.00111850911010589	0.00112294352576474	0.00111898406818738	-2.580033	-2.436699	-1.712446	-1.053736	NA	NA	NA	0.37856	0.01428	no	centromere	no	18325000	centromere	centromere
16	18350000	18400000	0.05499363861386139	0.09016015346534652	0.14992343069306932	0.2081983210276626	0.10496972194569724	0.02661242378417337	0.00187341312106508	0.00168148973830166	0.00222969777448665	0.00227090106984012	0.2038204505813953	0.2324597812197483	0.1735976904918033	0.24883971819425443	0.00106801595948649	0.00106728373450221	0.00121552558176778	-2.546081	-2.409092	-1.693692	-0.67882	NA	NA	NA	0.38352	0.01726	no	centromere	no	18375000	centromere	centromere
16	18400000	18450000	0.07064691039426524	0.1750777741935484	0.2964962544802867	0.3747827002689887	0.1475508198295528	0.01922170631242447	0.00248484378710337	0.00190860540341095	0.00298652249759137	0.00313463860037285	0.2641545720815752	0.4409663373870744	0.30161682241490045	0.4430150119368502	0.00213168380309345	0.00207364743217429	0.00264137079699929	-2.115537	-1.99144	-1.494336	-0.215851	NA	9.87	NA	0.38828	0.02362	no	centromere	no	18425000	centromere	centromere
16	18450000	18500000	0.07766654970760234	0.1219323918128655	0.24604936257309945	0.4612902776915049	0.11430499531460282	0.04137299294427674	0.00109514594	0.0013673242	0.00186630745999999	0.00205295786	0.241233613003096	0.2093368875614898	0.31729024274193546	0.4260816466367713	0.00104163890703685	9.7678451998255e-4	0.00118670027555691	-2.528923	-2.480398	-1.836367	-1.527109	NA	NA	NA	0.3934	0.2262	no	centromere	no	18475000	centromere	centromere
16	18500000	18550000	0.09013928780487804	0.08391754146341464	0.11147328292682929	0.184287882330396	0.09165057237591352	0.08685389514620129	0.00129934648604236	0.0014901887955182	0.00167299689838716	0.00203581463775653	0.12139820703933749	0.1297745	0.10660852218934912	0.18801411194029852	9.8350116955615e-4	9.55016637532e-4	9.8538666968944e-4	-2.641407	-2.678237	-1.802879	-1.460331	NA	NA	NA	0.38666	0.2506	no	centromere	no	18525000	centromere	centromere
16	18550000	18600000	0.0756729872611465	0.07258565605095542	0.09435367515923566	0.1537821570256217	0.08221673850242016	0.08265140383619465	0.00175585167636171	0.00193182019392917	0.00213984230451978	0.00244839315792773	0.159438396	0.11604880722891568	0.11019396721311477	0.19936234635416664	9.6688517316738e-4	8.9455500677061e-4	9.8640260357927e-4	-2.493465	-2.442609	-1.462375	-1.092902	NA	NA	NA	0.37034	0.07784	no	centromere	no	18575000	centromere	centromere
16	18600000	18650000	0.05953919727891156	0.07093729931972789	0.11517997959183676	0.178374319356976	0.0752623735226467	0.06648683849624161	0.00203099883805766	0.00203996709813691	0.00236319275732695	0.00208427450820784	0.2584382022792023	0.27223094695481337	0.23179267213114751	0.2408136775362319	9.9218332841214e-4	0.0011739192795301	0.00133236832798071	-2.661444	-2.449074	-1.482631	-0.841273	NA	NA	NA	0.32192	0	no	no	no	18625000	rest	rest
16	18650000	18700000	0.08298178417266187	0.0705571726618705	0.13933102877697842	0.1819542156511563	0.05988116619506638	0.16017677649408948	0.00171498844128811	0.00179540987889442	0.0018908545361278	0.00206437418915964	0.25732785303514377	0.16915523285198555	0.1966895285961872	0.3085257753303965	8.2194763310689e-4	8.2412320464905e-4	0.00105023918320713	-2.665628	-2.607412	-1.666649	-0.945305	NA	NA	NA	0.36732	0.00878	no	no	no	18675000	rest	rest
16	18700000	18750000	0.06253086486486487	0.06549014054054055	0.13830644324324326	0.2041114171640353	0.06098270890917105	0.15064837311056636	0.00179404688875198	0.00163359451849896	0.00182177301748051	0.00174470807275609	0.2359629403669725	0.2352881305785124	0.1729122337164751	0.23093393333333337	6.8827478682442e-4	7.9385078344037e-4	0.00110807708170837	-2.811115	-2.66663	-1.79594	-1.114376	NA	NA	NA	0.3713	0	no	no	no	18725000	rest	rest
16	18750000	18800000	0.06290056923076923	0.0488291923076923	0.13401928461538462	0.17400581346927482	0.03871188492031938	0.15558701796211186	0.00280472721699496	0.00275618052138407	0.00343439189085613	0.00311042765735178	0.23810582571912017	0.230361918972332	0.27706147544204324	0.25835282478632476	0.00102718604352741	0.00110496515711758	0.00153421155642007	-2.406328	-2.148549	-1.228538	-0.353076	NA	NA	NA	0.41556	0	no	no	no	18775000	rest	rest
16	18800000	18850000	0.097721875	0.0656160703125	0.14063176562500002	0.18881555743152323	0.05926701078108758	0.40479946255312776	0.00195484549778973	0.00184660295568873	0.00232944819142237	0.00217960983787149	0.25410395	0.2342282257336343	0.21690559137055837	0.37890621875	7.6818484444027e-4	6.5968946968938e-4	9.4360078294458e-4	-2.637566	-2.434033	-1.587332	-0.906863	NA	NA	NA	0.38428	0.15708	no	no	no	18825000	rest	rest
16	18850000	18900000	0.05164549568965517	0.06666215948275862	0.1078757327586207	0.1612466820101684	0.06352134733392342	0.02851496543424409	0.0063779030123294	0.00752653084433293	0.0081726779278053	0.00791697609921699	0.14767688662790698	0.10481281	0.08906773083003952	0.09506924103299856	0.00543258189806444	0.00559708799315233	0.0056196551318826	-1.562981	-1.398905	-0.119867	0.248373	NA	NA	NA	0.4179	0.03826	no	no	no	18875000	rest	rest
16	18900000	18950000	0.04019061512791991	0.05761317908787541	0.0762229488320356	0.13344304223097722	0.04815483708883424	0.01591984848187793	0.00767448900801231	0.00869778666629566	0.00993031723671758	0.00990565241970723	0.09520861421581252	0.08916296868770764	0.07169381590891608	0.07782347281698829	0.00811900836843984	0.00784787020649913	0.00770263864060377	-1.65083	-1.546904	-0.260012	0.157857	NA	NA	NA	0.38334	0.1009	no	no	no	18925000	rest	rest
16	18950000	19000000	0.04615917303370787	0.06561429962546816	0.09178136029962548	0.13564759625597383	0.05069325868353662	0.0162783401440902	0.01510280475565946	0.01822771243464423	0.01930644091616004	0.01893040891719745	0.09981579125789716	0.0957380972004028	0.08021545158122176	0.08278107690120824	0.01818540042389057	0.01866246530148825	0.01841972109493309	-0.864981	-0.723511	0.540425	0.799874	NA	NA	NA	0.25834	0.17834	no	no	no	18975000	rest	rest
16	19000000	19050000	0.04718431701807229	0.07133095180722891	0.09226222891566266	0.1289349898979579	0.05212105874054953	0.01414319019324996	0.01836675685375124	0.02180547684927399	0.02304111733965749	0.02266514915735094	0.11093487556571428	0.09875801476466564	0.0840097789537345	0.09065850628383604	0.02187740438972416	0.02235191958016391	0.02202338817682996	-0.61589	-0.560737	0.70901	0.969294	NA	NA	NA	0.38682	0.11916	no	no	no	19025000	rest	rest
16	19050000	19100000	0.04735252981849611	0.06873818236819361	0.08207487467588592	0.10982387869128205	0.05882908716986775	0.01468576828283112	0.01968868899355821	0.02089131407092587	0.02223240324344023	0.02190008715878771	0.10320187779302234	0.09994138592821886	0.08456544700020883	0.09130792023952944	0.02097770006443055	0.02127716950542481	0.0214332101535961	-0.735986	-0.711856	0.491554	1.014954	NA	NA	NA	0.3522	0	no	no	no	19075000	rest	rest
16	19100000	19150000	0.04311158862001308	0.06666067102681492	0.08649953041203401	0.11787442174163208	0.05604461205591873	0.01476386730522904	0.01961740446063	0.02148313182229163	0.02272179122652881	0.02258255745631107	0.10914354522831902	0.09924676016528353	0.08258106222142528	0.09000734304659934	0.02142808224640892	0.02173187617789323	0.02194929110117445	-0.749177	-0.670565	0.451483	0.924406	16.13	NA	NA	0.37688	0	no	no	no	19125000	rest	rest
16	19150000	19200000	0.04477049518810148	0.0678990656167979	0.08811527734033246	0.15982048483107514	0.05838676736913646	0.01390576203932295	0.01862754967144346	0.02189249225865209	0.02360781517000872	0.02324418251824471	0.1078751284606866	0.10366878915959976	0.08802902053081146	0.09691899198155414	0.02266228722734508	0.0230094833013802	0.02263554894036963	-0.744364	-0.666899	0.604315	1.060294	16.13	NA	NA	0.37806	0	no	no	no	19175000	rest	rest
16	19200000	19250000	0.04623619099378882	0.07107293633540372	0.08412389673913044	0.10950582523307266	0.06072849990480607	0.01355122489406121	0.01745148277466271	0.01817872256194896	0.01997587311827957	0.01989845815075032	0.11375403650875386	0.09997015879032256	0.08308988135644861	0.08760844233711704	0.01885570285219499	0.01911652963073597	0.01867579723191258	-0.768565	-0.74469	0.521991	1.015086	16.13	NA	NA	0.36034	0.14276	no	no	no	19225000	rest	rest
16	19250000	19300000	0.04266685139740968	0.06780850920245399	0.08577654328561692	0.12707530280759027	0.06204259523906412	0.01361279266533748	0.01851854458916814	0.02042201795157532	0.0218483630302542	0.021902166839042	0.10312914944727893	0.10030894735558496	0.08159690934935364	0.08805711637619204	0.02057058938714652	0.02095896082460077	0.02100238137923285	-0.794885	-0.692849	0.540543	0.877427	NA	18.08	NA	0.37774	0.18824	no	no	no	19275000	rest	rest
16	19300000	19350000	0.03933530193482688	0.06618960896130346	0.09444261405295316	0.16784184054517137	0.06152980932906522	0.01256215995207603	0.01603284316738787	0.01772421456463105	0.01976882459181616	0.01977133102864399	0.11109371055194804	0.10696190837504578	0.07554223617177915	0.0860184778874709	0.01862712816185647	0.01875302243086723	0.0195196291248654	-0.920886	-0.8216	0.337027	0.898477	NA	NA	NA	0.3946	0.12126	no	no	no	19325000	rest	rest
16	19350000	19400000	0.04246299923838538	0.06724357654226962	0.08165814623000762	0.14250791308397306	0.06447875617039872	0.01298669603168475	0.01985664283333703	0.02196407910071219	0.02453195057200244	0.02450570106181434	0.11215302977112374	0.09918240646258504	0.08451354955608426	0.09474626578735612	0.0234944430157517	0.02367121281433073	0.02345373708109264	-0.57902	-0.538675	0.666032	1.071066	NA	NA	NA	0.36128	0.10344	no	no	no	19375000	rest	rest
16	19400000	19450000	0.04490039210850802	0.05830268803945746	0.068004975339087545	0.09153614197746512	0.05064177214193634	0.01389738303094445	0.0195131096862768	0.0208038273078375	0.02264631299492964	0.02292399982744737	0.1144499619490142	0.10415963560493008	0.0870858758849286	0.09449503932077978	0.0225270338067451	0.02242114021853358	0.02230812646060582	-0.662021	-0.572401	0.672492	1.106031	NA	NA	NA	0.34116	0	no	no	no	19425000	rest	rest
16	19450000	19500000	0.04685729262394196	0.06266161426844015	0.07808832648125756	0.10147973122376738	0.04979271768676375	0.01694489074784485	0.02064355228819379	0.02184850337161683	0.02254336470165133	0.02262491860035699	0.10421266411456118	0.09977216491862569	0.08503247010983164	0.09381209239179544	0.02184488888345183	0.02219128326253344	0.02228283157418755	-0.741931	-0.712387	0.550075	1.102684	NA	NA	NA	0.32272	0.028	no	no	no	19475000	rest	rest
16	19500000	19550000	0.03883789776632302	0.05743310996563574	0.07518310910652921	0.106680018894168	0.04928501496238741	0.01252721725875605	0.01572278391171859	0.01721652758221192	0.01845849662524261	0.01789214747948417	0.090795684375	0.09174532744509216	0.07305152648990747	0.08408430841017665	0.01721696681114601	0.01739979043863587	0.01750077758790958	-1.18355	-1.023709	0.227351	0.844692	NA	NA	NA	0.34772	0	no	no	no	19525000	rest	rest
16	19550000	19600000	0.04111235806451613	0.06230782387096775	0.0780928935483871	0.11236994352583056	0.05040089067346574	0.01228758487955118	0.0158749648754482	0.01790584959187969	0.0191892576934534	0.018665452744897	0.09491827401741898	0.09519350077234036	0.07909860757584222	0.08440856310802274	0.01796562510008713	0.0181774512183893	0.01803759588741313	-1.061462	-0.932123	0.258704	0.661736	NA	19.76	NA	0.40022	0.005	no	no	no	19575000	rest	rest
16	19600000	19650000	0.04244358288770054	0.06312606001188355	0.07577957219251337	0.10377336951594632	0.05807382664081071	0.01463956654745585	0.01904172224201899	0.02007447986759961	0.02206805538315127	0.02169292743105951	0.09622752242515534	0.0983124407329057	0.08057678548912472	0.09027914176801036	0.02101050879220829	0.02108642353113434	0.02079335532317704	-0.863978	-0.771701	0.395649	0.908615	15.67	NA	NA	0.38912	0.01304	no	no	no	19625000	rest	rest
16	19650000	19700000	0.04452510813076278	0.06843155658005029	0.07878745347862531	0.10706226643704984	0.05708995918225586	0.01238563563535088	0.01954231063489825	0.0212417087799477	0.02293419756154748	0.02266945669863752	0.10490318091762252	0.10171870514997172	0.0812197601016285	0.09372247293404094	0.021917627789728122	0.02196162745079013	0.02158471899462188	-0.761206	-0.679765	0.53402	0.832276	15.56	NA	NA	0.38448	0	no	no	no	19675000	rest	rest
16	19700000	19750000	0.04305428463648834	0.06444618518518519	0.07844954663923183	0.1139786916907028	0.05724104323731493	0.01329120833793891	0.01970026552003826	0.02259741525599967	0.02453055902491338	0.02464645534959483	0.10139658475095424	0.099345741150199507	0.08340766975401952	0.08873571917368117	0.02358757665210243	0.02367105407513687	0.02339663406304191	-0.679034	-0.583564	0.65938	0.932683	15.41	20.21	NA	0.38284	0.01522	no	no	no	19725000	rest	rest
16	19750000	19800000	0.04211455948553055	0.06680369239013934	0.09209825294748124	0.1363051468527918	0.05448074634251677	0.01215140309552251	0.02276057468538741	0.025173184510298	0.02682133417074993	0.02653990865543442	0.1051122574347628	0.10775897811797988	0.09161034231918516	0.10006823449479996	0.02567021692151738	0.02616945662419337	0.02653189935671322	-0.55233	-0.474386	0.733094	1.139889	NA	NA	NA	0.39224	0	no	no	no	19775000	rest	rest
16	19800000	19850000	0.04111019680851064	0.06503148328267477	0.08848684422492402	0.168211945556498	0.05351742015960839	0.01201799843988033	0.01612645162935907	0.02037038702687377	0.0219896522020202	0.02200584046951576	0.10765093508442776	0.09992572273747195	0.08079058872130754	0.09059130413362576	0.02088981423582302	0.02091931907538379	0.02045918983673299	-0.765816	-0.748994	0.522746	0.904896	NA	20.5	NA	0.4112	0.022	no	no	no	19825000	rest	rest
16	19850000	19900000	0.0449265114638448	0.06257853350970018	0.09833378571428572	0.15524680059000995	0.04764086182739308	0.01294677306235826	0.01616917208792991	0.01964010481169014	0.02138623126312388	0.02081881569807358	0.1045663378097332	0.09904196294548888	0.08558894930476815	0.09297295755314186	0.01997544135363131	0.02014905753093164	0.01964798439065203	-0.71116	-0.631648	0.608613	0.785676	NA	20.56	NA	0.4241	0.04488	no	no	no	19875000	rest	rest
