chr	col1	col2	reps	size	at_per
18	8700000	8750000	NA	NA	NA
18	8750000	8800000	4	5.5	72.5
18	8800000	8850000	5	7.4	74
18	8850000	8900000	10	6.8	65.5
18	8900000	8950000	4	10.5	67
18	8950000	9000000	4	10.25	78.5
18	9000000	9050000	20	10.85	76.3
18	9050000	9100000	5	14	68.4
18	9100000	9150000	10	16.4	52.9
18	9150000	9200000	9	13.666666666666666	67.77777777777777
18	9200000	9250000	4	19	72.25
18	9250000	9300000	6	8.333333333333334	50.833333333333336
18	9300000	9350000	7	6.857142857142857	53.42857142857143
18	9350000	9400000	2	7.5	80
18	9400000	9450000	8	47	33.625
18	9450000	9500000	2	8.5	68
18	9500000	9550000	3	10.666666666666666	74.33333333333333
18	9550000	9600000	7	13	69
18	9600000	9650000	3	4.666666666666667	72.33333333333333
18	9650000	9700000	1	4	68
18	9700000	9750000	4	5.5	43.75
18	9750000	9800000	4	7.25	67.25
18	9800000	9850000	7	7.857142857142857	73.85714285714286
18	9850000	9900000	2	10	56.5
18	9900000	9950000	6	4.833333333333333	71.16666666666667
18	9950000	10000000	6	9.333333333333334	72.5
18	10000000	10050000	5	10.4	63.6
18	10050000	10100000	6	22.166666666666668	82.83333333333333
18	10100000	10150000	3	10	68.33333333333333
18	10150000	10200000	5	7	64
18	10200000	10250000	12	19.833333333333332	68.66666666666667
18	10250000	10300000	5	8.6	59
18	10300000	10350000	3	3.3333333333333335	81
18	10350000	10400000	6	10.5	78.66666666666667
18	10400000	10450000	4	6.5	58.5
18	10450000	10500000	4	12.25	80.25
18	10500000	10550000	14	45.357142857142854	51.714285714285715
18	10550000	10600000	8	28	28.125
18	10600000	10650000	7	9.142857142857142	62
18	10650000	10700000	4	13.5	49
18	10700000	10750000	1	3	97
18	10750000	10800000	4	7.75	71.25
18	10800000	10850000	5	6.2	72.8
18	10850000	10900000	11	27.363636363636363	57.81818181818182
18	10900000	10950000	15	7.266666666666667	54.666666666666664
18	10950000	11000000	4	12.25	58.5
18	11000000	11050000	28	11.535714285714286	42.642857142857146
18	11050000	11100000	16	31.625	50.6875
18	11100000	11150000	8	11.875	51.875
18	11150000	11200000	12	9.916666666666666	50.416666666666664
18	11200000	11250000	11	12.181818181818182	54.36363636363637
18	11250000	11300000	13	10.846153846153847	57.30769230769231
18	11300000	11350000	15	16.666666666666668	52.06666666666667
18	11350000	11400000	13	8.076923076923077	52.07692307692308
18	11400000	11450000	8	6.875	60.625
18	11450000	11500000	14	10.714285714285714	53.5
18	11500000	11550000	17	20.058823529411764	63.23529411764706
18	11550000	11600000	5	7.6	68.2
18	11600000	11650000	15	10.2	52.86666666666667
18	11650000	11700000	12	42.75	66.66666666666667
18	11700000	11750000	9	8.222222222222221	58.666666666666664
18	11750000	11800000	8	33	71.125
18	11800000	11850000	13	6.538461538461538	43.69230769230769
18	11850000	11900000	18	13.166666666666666	52.666666666666664
18	11900000	11950000	12	14.833333333333334	66.75
18	11950000	12000000	4	12.75	65
18	12000000	12050000	17	17.352941176470587	60.705882352941174
18	12050000	12100000	15	23.333333333333332	55.86666666666667
18	12100000	12150000	9	10.11111111111111	47.666666666666664
18	12150000	12200000	22	13.272727272727273	50.68181818181818
18	12200000	12250000	31	17.903225806451612	56.67741935483871
18	12250000	12300000	65	21.323076923076922	63.52307692307692
18	12300000	12350000	32	19.375	60
18	12350000	12400000	61	24.508196721311474	47.50819672131148
18	12400000	12450000	36	16.5	57.416666666666664
18	12450000	12500000	38	37.10526315789474	44.21052631578947
18	12500000	12550000	48	24.3125	59.5
18	12550000	12600000	50	31.74	47.52
18	12600000	12650000	34	29.205882352941178	59.205882352941174
18	12650000	12700000	43	24.953488372093023	63.51162790697674
18	12700000	12750000	95	24.936842105263157	62.93684210526316
18	12750000	12800000	45	63.93333333333333	66.62222222222222
18	12800000	12850000	40	22.8	63.075
18	12850000	12900000	54	26.425925925925927	57.592592592592595
18	12900000	12950000	35	26.914285714285715	49.94285714285714
18	12950000	13000000	56	42.017857142857146	45.80357142857143
18	13000000	13050000	82	25.597560975609756	53.426829268292686
18	13050000	13100000	80	28.3	55
18	13100000	13150000	59	31.864406779661017	45.30508474576271
18	13150000	13167869	NA	NA	NA
19	0	50000	93	38.02150537634409	55.763440860215056
19	50000	100000	111	46.630630630630634	61.468468468468465
19	100000	150000	103	35.13592233009709	62.55339805825243
19	150000	200000	150	46.733333333333334	64.49333333333334
19	200000	250000	98	56.47959183673469	62.89795918367347
19	250000	300000	92	40.33695652173913	57.630434782608695
19	300000	350000	115	44.417391304347824	61.10434782608696
19	350000	400000	133	30.045112781954888	52.63157894736842
19	400000	450000	71	37.140845070422536	64.01408450704226
19	450000	500000	105	28.923809523809524	49.50476190476191
19	500000	550000	51	25.58823529411765	53.19607843137255
19	550000	600000	26	53.92307692307692	57.30769230769231
19	600000	650000	24	25	62.208333333333336
19	650000	700000	55	34.09090909090909	59.127272727272725
19	700000	750000	80	35.4875	54.9875
19	750000	800000	52	35.36538461538461	55.38461538461539
19	800000	850000	16	24.875	60.8125
19	850000	900000	47	21.148936170212767	60.723404255319146
19	900000	950000	10	11.4	63.7
19	950000	1000000	16	43.6875	66.6875
19	1000000	1050000	57	29.263157894736842	48.421052631578945
19	1050000	1100000	26	24.576923076923077	54.23076923076923
19	1100000	1150000	78	39.62820512820513	50.34615384615385
19	1150000	1200000	41	18.70731707317073	71.04878048780488
19	1200000	1250000	103	33.262135922330096	63.66019417475728
19	1250000	1300000	24	34.375	56.083333333333336
19	1300000	1350000	15	11.6	55.8
19	1350000	1400000	12	12.916666666666666	32.083333333333336
19	1400000	1450000	9	12.777777777777779	66.22222222222223
19	1450000	1500000	23	15.91304347826087	48.17391304347826
19	1500000	1550000	19	9.31578947368421	48.1578947368421
19	1550000	1600000	25	14.28	46.76
19	1600000	1650000	11	6.090909090909091	60.36363636363637
19	1650000	1700000	4	6.75	47
19	1700000	1750000	14	23.5	49.142857142857146
19	1750000	1800000	8	11.25	51.375
19	1800000	1850000	5	7.8	41
19	1850000	1900000	15	6.6	48.93333333333333
19	1900000	1950000	10	8.1	49.6
19	1950000	2000000	10	8.4	63.9
19	2000000	2050000	5	11.6	68.4
19	2050000	2100000	5	7	55
19	2100000	2150000	20	84.75	56.2
19	2150000	2200000	37	38.62162162162162	67.86486486486487
19	2200000	2250000	24	34.5	60.291666666666664
19	2250000	2300000	50	35.22	62.52
19	2300000	2350000	98	41.214285714285715	65.26530612244898
19	2350000	2400000	15	39.2	61.666666666666664
19	2400000	2450000	9	7.777777777777778	51.666666666666664
19	2450000	2500000	4	3	47.5
19	2500000	2550000	7	4.142857142857143	33.857142857142854
19	2550000	2600000	7	10.142857142857142	66.42857142857143
19	2600000	2650000	3	10.666666666666666	75.66666666666667
19	2650000	2700000	8	13.125	55.875
19	2700000	2750000	8	14.125	67.125
19	2750000	2800000	7	6.714285714285714	54.142857142857146
19	2800000	2850000	2	11	40.5
19	2850000	2900000	4	6	44.5
19	2900000	2950000	5	8.4	78.2
19	2950000	3000000	4	13.75	67.5
19	3000000	3050000	3	13	73.33333333333333
19	3050000	3100000	5	8.2	66.2
19	3100000	3150000	7	15.857142857142858	54.714285714285715
19	3150000	3200000	7	9.428571428571429	62.42857142857143
19	3200000	3250000	2	2	69.5
19	3250000	3300000	9	7.666666666666667	55.22222222222222
19	3300000	3350000	2	14	34
19	3350000	3400000	12	5	54.083333333333336
19	3400000	3450000	13	5.6923076923076925	58.92307692307692
19	3450000	3500000	8	7.375	44.375
19	3500000	3550000	9	6.888888888888889	33.55555555555556
19	3550000	3600000	5	1.6	50.4
19	3600000	3650000	8	6.125	35.75
19	3650000	3700000	9	7.666666666666667	46.22222222222222
19	3700000	3750000	3	2	51.333333333333336
19	3750000	3800000	11	11.454545454545455	59.36363636363637
19	3800000	3850000	8	9.625	54.625
19	3850000	3900000	7	22.285714285714285	59
19	3900000	3950000	10	8.6	50.9
19	3950000	4000000	12	8.666666666666666	45.25
19	4000000	4050000	5	2.8	56
19	4050000	4100000	5	10.6	75.8
19	4100000	4150000	4	11.5	61.5
19	4150000	4200000	3	17	73.33333333333333
19	4200000	4250000	NA	NA	NA
19	4250000	4300000	2	2.5	41
19	4300000	4350000	4	16.75	56.75
19	4350000	4400000	1	21	77
19	4400000	4450000	12	5.5	55.75
19	4450000	4500000	14	9.142857142857142	41.357142857142854
19	4500000	4550000	10	7.5	41.4
19	4550000	4600000	6	9.5	63.166666666666664
19	4600000	4650000	4	7	48
19	4650000	4700000	3	7.333333333333333	54.666666666666664
19	4700000	4750000	2	9.5	81
19	4750000	4800000	6	6.666666666666667	75.83333333333333
19	4800000	4850000	7	10.285714285714286	76.71428571428571
19	4850000	4900000	2	21	67.5
19	4900000	4950000	4	6.25	47.25
19	4950000	5000000	4	6.5	65.75
19	5000000	5050000	3	11.333333333333334	67.66666666666667
19	5050000	5100000	2	9.5	82.5
19	5100000	5150000	3	13	70.33333333333333
19	5150000	5200000	3	14	87
19	5200000	5250000	5	4.4	46
19	5250000	5300000	5	10.6	41.2
19	5300000	5350000	4	5	31.5
19	5350000	5400000	4	12.25	51.5
19	5400000	5450000	2	2	52
19	5450000	5500000	2	10.5	53.5
19	5500000	5550000	3	17.333333333333332	74
19	5550000	5600000	2	12.5	66.5
19	5600000	5650000	6	8.5	87.33333333333333
19	5650000	5700000	7	13.857142857142858	52.142857142857146
19	5700000	5750000	7	6.285714285714286	51.857142857142854
19	5750000	5800000	NA	NA	NA
19	5800000	5850000	4	13.75	73.5
19	5850000	5900000	4	13.75	84.5
19	5900000	5950000	5	10.6	34
19	5950000	6000000	9	4.555555555555555	42.888888888888886
19	6000000	6050000	8	7.25	52.5
19	6050000	6100000	7	9	53.857142857142854
19	6100000	6150000	6	4.166666666666667	55.166666666666664
19	6150000	6200000	11	9.363636363636363	71.72727272727273
19	6200000	6250000	4	12.5	68.5
19	6250000	6300000	NA	NA	NA
19	6300000	6350000	4	8.75	76.5
19	6350000	6400000	3	14	60
19	6400000	6450000	3	13	24
19	6450000	6500000	2	17	73.5
19	6500000	6550000	8	9.5	65.875
19	6550000	6600000	4	8.75	49.5
19	6600000	6650000	4	8.5	57.75
19	6650000	6700000	6	10.333333333333334	53.666666666666664
19	6700000	6750000	1	13	30
19	6750000	6800000	2	19.5	77
19	6800000	6850000	6	11	66.5
19	6850000	6900000	14	9	59.357142857142854
19	6900000	6950000	2	8	82
19	6950000	7000000	11	16.272727272727273	77.72727272727273
19	7000000	7050000	6	12	51.166666666666664
19	7050000	7100000	3	13	82
19	7100000	7150000	7	8.285714285714286	63.142857142857146
19	7150000	7200000	3	10	51.666666666666664
19	7200000	7250000	4	11	74.25
19	7250000	7300000	4	13.5	64.25
19	7300000	7350000	6	10.333333333333334	75.5
19	7350000	7400000	9	12.88888888888889	82.33333333333333
19	7400000	7450000	5	7.6	60.2
19	7450000	7500000	6	9.666666666666666	54
19	7500000	7550000	8	11.125	78.75
19	7550000	7600000	5	12	56.4
19	7600000	7650000	6	7.833333333333333	68.33333333333333
19	7650000	7700000	5	10.8	71.4
19	7700000	7750000	6	10.5	64.33333333333333
19	7750000	7800000	6	4.5	47.5
19	7800000	7850000	11	12.909090909090908	73.9090909090909
19	7850000	7900000	4	11	71.5
19	7900000	7950000	4	8.5	53.75
19	7950000	8000000	13	9.23076923076923	34.92307692307692
19	8000000	8050000	2	7.5	49
19	8050000	8100000	3	7.333333333333333	74.66666666666667
19	8100000	8150000	3	10	99
19	8150000	8200000	6	20.5	57.333333333333336
19	8200000	8250000	15	25.2	52.666666666666664
19	8250000	8300000	10	47.3	52.9
19	8300000	8350000	5	13.4	48
19	8350000	8400000	2	14.5	90
19	8400000	8450000	8	10.75	64.375
19	8450000	8500000	7	6.142857142857143	36.142857142857146
19	8500000	8550000	3	11	66.33333333333333
19	8550000	8600000	4	6.5	50.5
19	8600000	8650000	2	8	54.5
19	8650000	8700000	7	6	61.57142857142857
19	8700000	8750000	2	2	74
19	8750000	8800000	2	2	51
19	8800000	8850000	4	13.5	54.75
19	8850000	8900000	6	7.5	86.83333333333333
19	8900000	8950000	5	15.8	46.4
19	8950000	9000000	5	7.6	53.4
19	9000000	9050000	6	8.666666666666666	71.66666666666667
19	9050000	9100000	7	10.285714285714286	70.85714285714286
19	9100000	9150000	7	23.571428571428573	40.857142857142854
19	9150000	9200000	1	1	3
19	9200000	9250000	8	12	80.5
19	9250000	9300000	3	13.333333333333334	71.66666666666667
19	9300000	9350000	6	11.166666666666666	63
19	9350000	9400000	4	8	77.25
19	9400000	9450000	4	8.25	65
19	9450000	9500000	3	2.6666666666666665	90.66666666666667
19	9500000	9550000	9	6.777777777777778	56.333333333333336
19	9550000	9600000	10	6.7	55.3
19	9600000	9650000	7	7.571428571428571	32.857142857142854
19	9650000	9700000	9	18.555555555555557	51.333333333333336
19	9700000	9750000	4	10.5	45.75
19	9750000	9800000	4	4.5	51.25
19	9800000	9850000	6	7.833333333333333	47.5
19	9850000	9900000	2	15	69.5
19	9900000	9950000	10	10.5	55.2
19	9950000	10000000	11	10.181818181818182	53.90909090909091
19	10000000	10050000	35	5.142857142857143	46.2
19	10050000	10100000	16	6.1875	57.625
19	10100000	10150000	NA	NA	NA
19	10150000	10200000	15	12.2	55.86666666666667
19	10200000	10250000	10	14.3	61.6
19	10250000	10300000	7	10.714285714285714	47.57142857142857
19	10300000	10350000	3	5.333333333333333	45.666666666666664
19	10350000	10400000	13	10.76923076923077	68.38461538461539
19	10400000	10450000	7	6.714285714285714	59
19	10450000	10500000	10	8.4	70.1
19	10500000	10550000	15	6.8	47.13333333333333
19	10550000	10600000	6	6.5	42.333333333333336
19	10600000	10650000	8	8.875	53.375
19	10650000	10700000	7	6.142857142857143	50.142857142857146
19	10700000	10750000	9	20.333333333333332	64.33333333333333
19	10750000	10800000	11	9.090909090909092	52.72727272727273
19	10800000	10850000	2	5	68.5
19	10850000	10900000	9	9.777777777777779	52.77777777777778
19	10900000	10950000	10	9.7	58.8
19	10950000	11000000	8	6.625	60
19	11000000	11050000	9	10.666666666666666	75.22222222222223
19	11050000	11100000	5	71.8	52.4
19	11100000	11150000	7	15.142857142857142	68
19	11150000	11200000	5	13.8	58
19	11200000	11250000	7	7.857142857142857	48.142857142857146
19	11250000	11300000	4	5	74
19	11300000	11350000	11	10.090909090909092	57
19	11350000	11400000	2	2	49.5
19	11400000	11450000	14	7.857142857142857	49.5
19	11450000	11500000	12	9.916666666666666	66.08333333333333
19	11500000	11550000	5	6.4	64.6
19	11550000	11600000	6	7	55.333333333333336
19	11600000	11650000	4	9.5	57.25
19	11650000	11700000	7	10.428571428571429	69.71428571428571
19	11700000	11750000	10	9.6	59.1
19	11750000	11800000	8	18.625	79
19	11800000	11850000	11	22.727272727272727	47.90909090909091
19	11850000	11900000	4	8.5	69.25
19	11900000	11950000	7	4.714285714285714	56.142857142857146
19	11950000	12000000	13	7.384615384615385	62.84615384615385
19	12000000	12050000	7	8.571428571428571	67.42857142857143
19	12050000	12100000	11	12.454545454545455	60.81818181818182
19	12100000	12150000	7	22	41.142857142857146
19	12150000	12200000	11	11.363636363636363	58.90909090909091
19	12200000	12250000	3	6.666666666666667	51.333333333333336
19	12250000	12300000	9	12.555555555555555	64.33333333333333
19	12300000	12350000	8	12	69.25
19	12350000	12400000	3	6.333333333333333	91.66666666666667
19	12400000	12450000	5	13	64.8
19	12450000	12500000	9	9.555555555555555	73.44444444444444
19	12500000	12550000	7	9	83.57142857142857
19	12550000	12600000	2	9.5	59
19	12600000	12650000	9	8.666666666666666	59.666666666666664
19	12650000	12700000	10	8.3	69.4
19	12700000	12750000	8	7.25	70.875
19	12750000	12800000	7	15.857142857142858	78.57142857142857
19	12800000	12850000	9	9.222222222222221	64.55555555555556
19	12850000	12900000	8	101.75	74.125
19	12900000	12950000	21	70.9047619047619	51.666666666666664
19	12950000	13000000	14	9.928571428571429	52.142857142857146
19	13000000	13050000	9	10	68.11111111111111
19	13050000	13100000	8	15.625	75.25
19	13100000	13150000	9	16.11111111111111	45.44444444444444
19	13150000	13200000	9	14.11111111111111	81.22222222222223
19	13200000	13250000	5	42.8	68
19	13250000	13300000	6	38	56.666666666666664
19	13300000	13350000	7	10.714285714285714	71.14285714285714
19	13350000	13400000	6	8	62.5
19	13400000	13450000	6	12	78.5
19	13450000	13500000	11	15.818181818181818	63.72727272727273
19	13500000	13550000	9	7.666666666666667	77.88888888888889
19	13550000	13600000	9	14.555555555555555	65.77777777777777
19	13600000	13650000	14	17.571428571428573	64.78571428571429
19	13650000	13700000	15	11.066666666666666	76.6
19	13700000	13750000	5	22.2	45.4
19	13750000	13800000	13	20.307692307692307	69.3076923076923
19	13800000	13850000	10	20.5	65.2
19	13850000	13900000	8	9.75	64.875
19	13900000	13950000	13	13.076923076923077	75.23076923076923
19	13950000	14000000	5	8.2	68
19	14000000	14050000	12	11.583333333333334	50.5
19	14050000	14100000	19	24.36842105263158	52.68421052631579
19	14100000	14150000	11	34.18181818181818	61.81818181818182
19	14150000	14200000	27	19.59259259259259	67.25925925925925
19	14200000	14250000	33	23.333333333333332	69.66666666666667
19	14250000	14300000	10	16.5	62.7
19	14300000	14350000	5	4.2	54.8
19	14350000	14400000	4	11.75	63.5
19	14400000	14450000	8	12.75	81.625
19	14450000	14500000	1	1	0
19	14500000	14550000	7	10.571428571428571	60.42857142857143
19	14550000	14600000	10	28.8	56.4
19	14600000	14650000	10	11.5	74.9
19	14650000	14700000	16	18.875	45.4375
19	14700000	14750000	12	13.5	65.08333333333333
19	14750000	14800000	17	22.647058823529413	71.17647058823529
19	14800000	14850000	21	17.047619047619047	58.95238095238095
19	14850000	14900000	18	8.61111111111111	56.388888888888886
19	14900000	14950000	12	13.916666666666666	46.25
19	14950000	15000000	8	7.875	51.75
19	15000000	15050000	13	25.923076923076923	47.15384615384615
19	15050000	15100000	7	12.142857142857142	51.285714285714285
19	15100000	15150000	35	12.542857142857143	44.114285714285714
19	15150000	15200000	23	15.91304347826087	42.47826086956522
19	15200000	15250000	28	22.178571428571427	45.785714285714285
19	15250000	15300000	16	13.3125	43.6875
19	15300000	15350000	14	17.5	37.57142857142857
19	15350000	15400000	3	13	61.666666666666664
19	15400000	15450000	12	15.25	53.583333333333336
19	15450000	15500000	16	37.6875	53.5625
19	15500000	15550000	20	37.5	52.25
19	15550000	15600000	9	17.333333333333332	47.888888888888886
19	15600000	15650000	19	14.789473684210526	53.73684210526316
19	15650000	15700000	4	8.75	51.75
19	15700000	15750000	13	29.846153846153847	74.3076923076923
19	15750000	15800000	38	13.105263157894736	51.76315789473684
19	15800000	15850000	24	18.791666666666668	53.458333333333336
19	15850000	15900000	30	20.7	52.666666666666664
19	15900000	15950000	25	18.8	45.12
19	15950000	16000000	8	31.875	57.125
19	16000000	16050000	16	18.0625	40.625
19	16050000	16100000	29	30.96551724137931	37.241379310344826
19	16100000	16150000	20	21.4	43
19	16150000	16200000	19	16.157894736842106	55.421052631578945
19	16200000	16250000	69	22.855072463768117	50.44927536231884
19	16250000	16275552	NA	NA	NA
20	0	50000	27	16.074074074074073	45.2962962962963
20	50000	100000	18	18.27777777777778	58.05555555555556
20	100000	150000	8	11.25	63.875
20	150000	200000	10	22.7	79.1
20	200000	250000	15	24	68.66666666666667
20	250000	300000	9	17.333333333333332	61.888888888888886
20	300000	350000	15	8.866666666666667	63.46666666666667
20	350000	400000	1	4	67
20	400000	450000	5	12.2	68.2
20	450000	500000	5	15.4	61.8
20	500000	550000	4	11.25	71.5
20	550000	600000	7	10.714285714285714	60.285714285714285
20	600000	650000	6	9.666666666666666	74.66666666666667
20	650000	700000	9	5.555555555555555	85.66666666666667
20	700000	750000	16	7.75	67.25
20	750000	800000	2	9	72.5
20	800000	850000	6	15.833333333333334	61.333333333333336
20	850000	900000	5	11	53.8
20	900000	950000	13	14.76923076923077	59.76923076923077
20	950000	1000000	7	12.142857142857142	52.142857142857146
20	1000000	1050000	8	7.125	81.5
20	1050000	1100000	6	8.333333333333334	64.16666666666667
20	1100000	1150000	1	14	89
20	1150000	1200000	10	12.7	65.9
20	1200000	1250000	19	21.36842105263158	53.05263157894737
20	1250000	1300000	18	15.777777777777779	60.77777777777778
20	1300000	1350000	6	11	71.33333333333333
20	1350000	1400000	17	31.647058823529413	74.29411764705883
20	1400000	1450000	9	15.555555555555555	65.44444444444444
20	1450000	1500000	9	13.333333333333334	67
20	1500000	1550000	14	8.5	62.07142857142857
20	1550000	1600000	3	13.666666666666666	84
20	1600000	1650000	4	12.75	67.75
20	1650000	1700000	5	15.4	59
20	1700000	1750000	2	7.5	70.5
20	1750000	1800000	7	10.714285714285714	61.142857142857146
20	1800000	1850000	6	9.666666666666666	66.5
20	1850000	1900000	10	12	75.2
20	1900000	1950000	17	8.470588235294118	65.6470588235294
20	1950000	2000000	3	10	71
20	2000000	2050000	7	12	60.142857142857146
20	2050000	2100000	4	10	52.25
20	2100000	2150000	7	17.857142857142858	52.857142857142854
20	2150000	2200000	7	12	66.71428571428571
20	2200000	2250000	9	13.88888888888889	74.66666666666667
20	2250000	2300000	8	12.375	73.5
20	2300000	2350000	7	17	97.28571428571429
20	2350000	2400000	17	9.176470588235293	65.6470588235294
20	2400000	2450000	14	40.5	61.857142857142854
20	2450000	2500000	14	10.928571428571429	76.14285714285714
20	2500000	2550000	13	32.15384615384615	75.84615384615384
20	2550000	2600000	8	9.625	46.75
20	2600000	2650000	11	26.181818181818183	65.54545454545455
20	2650000	2700000	21	27.80952380952381	67.23809523809524
20	2700000	2750000	28	25.857142857142858	62.17857142857143
20	2750000	2800000	10	8.5	55.1
20	2800000	2850000	16	31.0625	60.0625
20	2850000	2900000	17	45.529411764705884	74
20	2900000	2950000	10	36.4	71.2
20	2950000	3000000	10	57.1	68.2
20	3000000	3050000	7	8.142857142857142	48.42857142857143
20	3050000	3100000	23	26.695652173913043	74.73913043478261
20	3100000	3150000	16	9.875	58.0625
20	3150000	3200000	14	21.428571428571427	50.07142857142857
20	3200000	3250000	16	27.5625	36.625
20	3250000	3300000	8	73	48
20	3300000	3350000	19	8.842105263157896	61.8421052631579
20	3350000	3400000	20	10.55	63.3
20	3400000	3450000	6	10.666666666666666	82
20	3450000	3500000	8	7.875	78.375
20	3500000	3550000	19	17.263157894736842	78.10526315789474
20	3550000	3600000	11	10.727272727272727	58.36363636363637
20	3600000	3650000	14	29.785714285714285	49.57142857142857
20	3650000	3700000	15	24.533333333333335	64.33333333333333
20	3700000	3750000	14	12.285714285714286	58.214285714285715
20	3750000	3800000	8	11.125	43.5
20	3800000	3850000	22	13.818181818181818	71.13636363636364
20	3850000	3900000	17	29.235294117647058	70.58823529411765
20	3900000	3950000	20	13.4	71.1
20	3950000	4000000	10	36.1	64.8
20	4000000	4050000	17	24.529411764705884	47.705882352941174
20	4050000	4100000	13	23.23076923076923	70
20	4100000	4150000	14	27.571428571428573	58.214285714285715
20	4150000	4200000	4	7	53.5
20	4200000	4250000	15	13.333333333333334	72.4
20	4250000	4300000	12	10.583333333333334	77.16666666666667
20	4300000	4350000	7	8.714285714285714	67.85714285714286
20	4350000	4400000	15	10.2	68.33333333333333
20	4400000	4450000	25	9.92	46.56
20	4450000	4500000	6	26.5	63.5
20	4500000	4550000	20	33.8	44.4
20	4550000	4600000	12	14.166666666666666	70.33333333333333
20	4600000	4650000	17	13.294117647058824	31.235294117647058
20	4650000	4700000	6	8.833333333333334	43
20	4700000	4750000	19	11.631578947368421	38.31578947368421
20	4750000	4800000	18	10.222222222222221	45.72222222222222
20	4800000	4850000	7	19.285714285714285	33.857142857142854
20	4850000	4900000	11	12.727272727272727	48.36363636363637
20	4900000	4950000	17	19.58823529411765	54.35294117647059
20	4950000	5000000	32	20.40625	42.4375
20	5000000	5050000	11	12.636363636363637	38.81818181818182
20	5050000	5100000	5	4.4	47.4
20	5100000	5150000	4	5.75	53
20	5150000	5200000	18	30.166666666666668	50.388888888888886
20	5200000	5250000	5	8.6	48.2
20	5250000	5300000	6	6.333333333333333	67.66666666666667
20	5300000	5350000	9	14	58.888888888888886
20	5350000	5400000	12	17.666666666666668	68
20	5400000	5450000	9	13.333333333333334	42.333333333333336
20	5450000	5500000	30	15.5	43.2
20	5500000	5550000	32	18.84375	48.53125
20	5550000	5600000	24	15.708333333333334	37.958333333333336
20	5600000	5650000	23	15.695652173913043	50.08695652173913
20	5650000	5700000	42	72.26190476190476	51
20	5700000	5750000	11	12.909090909090908	64.72727272727273
20	5750000	5800000	4	3.5	78
20	5800000	5850000	4	12	76.75
20	5850000	5900000	17	7.588235294117647	79.52941176470588
20	5900000	5950000	9	3.7777777777777777	78.55555555555556
20	5950000	6000000	11	6.181818181818182	79.18181818181819
20	6000000	6050000	16	8.25	63.75
20	6050000	6100000	11	7.2727272727272725	71.18181818181819
20	6100000	6150000	14	16.142857142857142	65.71428571428571
20	6150000	6200000	7	6.142857142857143	34.142857142857146
20	6200000	6250000	8	22.125	76.125
20	6250000	6300000	9	6.555555555555555	57.77777777777778
20	6300000	6350000	2	2	49.5
20	6350000	6400000	18	13.833333333333334	62.833333333333336
20	6400000	6450000	15	24.533333333333335	77.13333333333334
20	6450000	6500000	15	16.8	51.06666666666667
20	6500000	6550000	10	19.2	65.8
20	6550000	6600000	6	12.166666666666666	68.16666666666667
20	6600000	6650000	1	4	68
20	6650000	6700000	7	10.428571428571429	50
20	6700000	6750000	7	11.428571428571429	66.42857142857143
20	6750000	6800000	6	6.666666666666667	34.833333333333336
20	6800000	6850000	1	12	76
20	6850000	6900000	10	14.6	84.3
20	6900000	6950000	8	9.5	75
20	6950000	7000000	13	20.153846153846153	49.69230769230769
20	7000000	7050000	19	16.526315789473685	54.421052631578945
20	7050000	7100000	17	9.764705882352942	67.52941176470588
20	7100000	7150000	5	8.6	57.8
20	7150000	7200000	3	7.333333333333333	59.666666666666664
20	7200000	7250000	2	4	65.5
20	7250000	7300000	9	45.22222222222222	60.666666666666664
20	7300000	7350000	4	7	44.25
20	7350000	7400000	6	6.5	60.333333333333336
20	7400000	7450000	6	12	68.5
20	7450000	7500000	2	9	72
20	7500000	7550000	25	32.68	67.08
20	7550000	7600000	3	14.666666666666666	75.33333333333333
20	7600000	7650000	6	12.166666666666666	35.166666666666664
20	7650000	7700000	11	32.90909090909091	47.36363636363637
20	7700000	7750000	8	9.125	63.5
20	7750000	7800000	10	5.3	48.3
20	7800000	7850000	14	9.785714285714286	59.714285714285715
20	7850000	7900000	19	15.842105263157896	70.57894736842105
20	7900000	7950000	10	8.1	62.1
20	7950000	8000000	11	11	61.63636363636363
20	8000000	8050000	9	6.777777777777778	51.77777777777778
20	8050000	8100000	18	11.055555555555555	57.77777777777778
20	8100000	8150000	12	8.166666666666666	62
20	8150000	8200000	6	14.666666666666666	66.5
20	8200000	8250000	13	7.615384615384615	73.3076923076923
20	8250000	8300000	5	7.8	75.6
20	8300000	8350000	3	2.6666666666666665	56.666666666666664
20	8350000	8400000	5	10.2	52
20	8400000	8450000	10	6.7	54.1
20	8450000	8500000	7	12	51.57142857142857
20	8500000	8550000	14	10.071428571428571	61.07142857142857
20	8550000	8600000	10	6.9	62.1
20	8600000	8650000	13	7.153846153846154	73.53846153846153
20	8650000	8700000	18	4.944444444444445	53
20	8700000	8750000	11	5.636363636363637	49.18181818181818
20	8750000	8800000	11	14.636363636363637	53
20	8800000	8850000	15	21.266666666666666	55.86666666666667
20	8850000	8900000	13	5.3076923076923075	50.15384615384615
20	8900000	8950000	3	11.333333333333334	67.33333333333333
20	8950000	9000000	6	9.666666666666666	78.83333333333333
20	9000000	9050000	10	7.2	44.2
20	9050000	9100000	4	9.25	62.75
20	9100000	9150000	6	9	72.16666666666667
20	9150000	9200000	3	27.333333333333332	65
20	9200000	9250000	12	12.833333333333334	64.58333333333333
