population	PC1	PC2	PC3	PC4	PC5	chr	start	end
Patchogue_985	0.95369656810382	0.69301419245837	0.691425283032008	0.345051063040917	-0.715674823387158	18	791056	1607828
Patchogue_1024	0.967642603356012	0.619111836312543	0.744065484902709	0.244024887386758	-0.73479422155955	18	791056	1607828
Patchogue_1029	0.95949117562646	0.599749979128972	0.737801487935494	0.364466460321425	-0.703568771108378	18	791056	1607828
Patchogue_988	0.957859331674114	0.755059660072815	0.708375980013456	0.358711373289024	-0.678266594279211	18	791056	1607828
Patchogue_1026	0.895142567380679	-0.238480547645661	0.691196311182954	1	-0.402934267578673	18	791056	1607828
Patchogue_1022	0.925028376541073	0.133457852986229	0.71201385348565	0.741616482935145	-0.52373190583671	18	791056	1607828
Patchogue_1019	0.96690556942108	0.569358994879897	0.766121415135975	0.280125283910406	-0.734935075956648	18	791056	1607828
Patchogue_991	0.958571595966504	0.703302062868948	0.653499869121757	0.246740281506027	-0.737953370100736	18	791056	1607828
Patchogue_1010	0.940196888658346	0.277407411865149	0.70634591353182	0.605964133910482	-0.587065071745911	18	791056	1607828
Patchogue_1007	0.944106068523198	0.342607846387965	0.755932433961428	0.508365650029483	-0.634375756625235	18	791056	1607828
Patchogue_1013	0.965726845530612	0.702778620511456	0.735383631704265	0.334189010113221	-0.690304872404391	18	791056	1607828
Patchogue_987	0.96428787933472	0.777598732544075	0.760597522830849	0.353671241544814	-0.703582757537463	18	791056	1607828
Patchogue_1015	0.948892734577674	0.521070462880239	0.740306229238864	0.597350193664672	-0.558501346160842	18	791056	1607828
Patchogue_1021	0.927600013431949	0.112539806575536	0.741245883569021	0.704169340412669	-0.535376829617843	18	791056	1607828
Patchogue_1008	0.937554353602564	0.256219474793162	0.733143129667558	0.588489774328075	-0.579829114249439	18	791056	1607828
Patchogue_1016	0.971750416578955	0.689174070434576	0.809928957901624	0.423159953821921	-0.640314499152911	18	791056	1607828
Patchogue_1216	0.933475776094644	0.304666571063656	0.724320792016029	0.629212094537823	-0.545255684156184	18	791056	1607828
Patchogue_1014	0.953185327084004	0.177992334843083	0.78273181468613	0.584691406054385	-0.553656338438961	18	791056	1607828
Patchogue_995	0.988008158578929	0.785966813401088	0.813309747771398	0.297645539657582	-0.689873327222238	18	791056	1607828
Patchogue_1484	0.93605509281578	0.480216554410454	0.751344736136164	0.623782831099682	-0.609241315436118	18	791056	1607828
Patchogue_1214	0.974453846124045	0.83862951862657	0.811198607541612	0.295895526765425	-0.719351121184925	18	791056	1607828
Patchogue_1215	0.928298904263388	0.252768291024439	0.752255840985058	0.706222014875265	-0.555527049078676	18	791056	1607828
Patchogue_1220	0.944460288525514	0.357598548829958	0.752800090023147	0.68559947462683	-0.50567536588615	18	791056	1607828
Patchogue_1219	0.93423894388452	0.0213201051191192	0.765847818170604	0.796114916078722	-0.44046805333526	18	791056	1607828
Patchogue_1218	0.953089372319739	0.429606354860722	0.791907687554687	0.528918214050157	-0.575616508070101	18	791056	1607828
Patchogue_1217	0.944216096941284	0.260596211560611	0.767893100148586	0.693266787106487	-0.502616610220697	18	791056	1607828
Patchogue_1020	1	1	0.944146572784974	0.272528131483559	-0.706597621558918	18	791056	1607828
JekyllIs_1035	-0.975782552548301	-0.0862229930249194	0.134384328175618	-0.0907555702109005	0.161949396842236	19	1517	2180892
JekyllIs_1034	-0.957603774659521	-0.0544598159948233	0.165767483383366	-0.0444841341996776	0.165117013844232	19	1517	2180892
JekyllIs_1057	-0.974195407017267	-0.0841585615625162	0.159958679484257	-0.047560499098332	0.182884181852613	19	1517	2180892
JekyllIs_1063	-0.977450237185148	-0.0929774546500066	0.136272170626986	-0.0448509801318769	0.123452090996443	19	1517	2180892
JekyllIs_1222	-0.96613143019992	-0.0878734115603657	0.143193965621688	-0.03544874740985	0.155525606293774	19	1517	2180892
JekyllIs_1072	-0.976989246692312	-0.0693728699741747	0.153032927402046	-0.0483495671205038	0.162889468261266	19	1517	2180892
JekyllIs_1076	-0.963663800649437	-0.0722459127394479	0.121919073614484	-0.0313367006726798	0.117365089625407	19	1517	2180892
JekyllIs_1074	-0.983141556645302	-0.0957260613444987	0.191585612350911	-0.0412720664097554	0.157639111989826	19	1517	2180892
JekyllIs_1042	-0.950947649327569	-0.0735874389637412	0.181367345798385	-0.0354808189023309	0.162715484416943	19	1517	2180892
JekyllIs_1036	-0.975066821148277	-0.099263843044764	0.146108981602592	-0.031009076906239	0.166982641370835	19	1517	2180892
JekyllIs_1077	-0.959531768117632	-0.0529130427320996	0.144755951631691	-0.0767669900773161	0.170744948831729	19	1517	2180892
JekyllIs_1051	-0.965513869963643	-0.0916928911031384	0.145080299033312	-0.0478447152699161	0.173595963943781	19	1517	2180892
JekyllIs_1043	-0.963303189031201	-0.0838318552401122	0.14666805883846	-0.0290094335425015	0.143694094374347	19	1517	2180892
JekyllIs_1221	-0.966774222193423	-0.0909135038949157	0.197183023422858	-0.0699685373990407	0.162700235816968	19	1517	2180892
JekyllIs_1047	-0.986113759879156	-0.104484186147025	0.172673772767159	-0.0434443657629717	0.1582038278427	19	1517	2180892
JekyllIs_1054	-0.959487103041047	-0.104266438217784	0.195023230053951	-0.063159290427143	0.148000890801619	19	1517	2180892
JekyllIs_1052	-0.97427541281925	-0.0826937722618525	0.157249509248404	-0.0109400430214183	0.155193480056988	19	1517	2180892
JekyllIs_1033	-0.974967986497646	-0.105523883518309	0.181779062310713	-0.0592930761528436	0.181744997595323	19	1517	2180892
JekyllIs_1060	-0.970201732981068	-0.0768243392784873	0.177264821116269	-0.0685087930520893	0.164494801785892	19	1517	2180892
JekyllIs_1066	-0.982521960966146	-0.0920551883091871	0.165507087254563	-0.0716599723888132	0.176050370758955	19	1517	2180892
JekyllIs_1075	-0.97718146035483	-0.0747266145666139	0.183622750299973	-0.100570842645866	0.182995947080431	19	1517	2180892
JekyllIs_1058	-0.981397685202832	-0.0828953742449328	0.192703020234066	-0.0549830514548852	0.151334913894181	19	1517	2180892
JekyllIs_1048	-0.985566309826822	-0.0749526468234739	0.152837569697311	-0.0425674607261295	0.153324189966646	19	1517	2180892
JekyllIs_1068	-0.963248629803209	-0.0497313694037721	0.156416327906684	-0.0575269489967034	0.126469634230967	19	1517	2180892
JekyllIs_1079	-0.964994779991649	-0.07335521138706	0.178133634231478	-0.0387347906429951	0.173404094892523	19	1517	2180892
JekyllIs_1078	-0.961070155354565	-0.127215724940787	0.157162340064329	-0.0696478747171297	0.139968067916124	19	1517	2180892
JekyllIs_1055	-0.966528022980861	-0.0969075316359032	0.128904816530836	-0.0654209045610603	0.129117858387062	19	1517	2180892
JekyllIs_1041	-0.98353476021842	-0.0612184938547208	0.184124497427188	-0.0192304897228448	0.135699239420283	19	1517	2180892
JekyllIs_1067	-0.981700911571192	-0.111296356215124	0.148219725259303	-0.0334615321194602	0.142352109201126	19	1517	2180892
JekyllIs_1038	-0.992178794152352	-0.0580191704167952	0.148252629558788	-0.0107913613159163	0.14125472883735	19	1517	2180892
JekyllIs_1049	-1	-0.0999496941017983	0.166638511406426	-0.0432093029312122	0.142089641226376	19	1517	2180892
JekyllIs_1061	-0.982247561163613	-0.0707893791148159	0.202411854232854	-0.0379672799265286	0.159575900677327	19	1517	2180892
JekyllIs_1050	-0.983693347731512	-0.0710469789804535	0.184039028698916	-0.0676846474421239	0.13966971057995	19	1517	2180892
JekyllIs_1044	-0.997867789252396	-0.0833051125732296	0.181903366492877	-0.069555630160416	0.142155403912259	19	1517	2180892
JekyllIs_1040	-0.990165464385303	-0.084747972824445	0.156771285254427	-0.0622418812702168	0.128161374940799	19	1517	2180892
JekyllIs_1046	-0.99995347321966	-0.0784082942947631	0.180982293602967	-0.0232254589207674	0.138599165800924	19	1517	2180892
JekyllIs_1069	-0.984467079099794	-0.0770677249723992	0.169940651067656	-0.0652372334630971	0.169743940824968	19	1517	2180892
JekyllIs_1073	-0.978515226848196	-0.0829392326425883	0.199429511514188	-0.0538319533042799	0.139828568791011	19	1517	2180892
JekyllIs_1065	-0.97529973651047	-0.0677003574682329	0.150120457721511	-0.00679248699866031	0.184049216191856	19	1517	2180892
JekyllIs_1056	-0.962656088277486	-0.0504970339797467	0.19486258188824	0.0100557087936752	0.156031426043789	19	1517	2180892
JekyllIs_1064	-0.999490549383398	-0.0877281742769649	0.187610197522609	-0.106987633213922	0.18383742681879	19	1517	2180892
JekyllIs_1070	-0.547987675956955	0.154330111234745	-0.0527862746537829	-0.0255659447826139	0.159306764232645	19	1517	2180892
MagdalenIs_899	0.974582810075854	-0.946786649995616	0.17245976931032	-0.030611317874304	0.232397844950436	19	1517	2180892
MagdalenIs_910	0.935540182844913	-0.807245623675513	0.0884514692095204	-0.0129349002179704	0.197279713327824	19	1517	2180892
MagdalenIs_920	0.969023802302199	-0.850192526309143	0.0898674458541031	-0.0720517590769431	0.263808674805996	19	1517	2180892
MagdalenIs_902	0.943031205124665	-0.892781893858816	0.116489402801319	0.0415602473092065	0.148463434282854	19	1517	2180892
MagdalenIs_922	0.95750963453033	-0.92849927797391	0.0655329218096032	-0.0625520600042541	0.0465014164657358	19	1517	2180892
MagdalenIs_907	0.983722548247735	-0.930905883123399	0.21537848783557	-0.05299146491908	0.0452152690971062	19	1517	2180892
MagdalenIs_926	0.946302687978988	-0.750201760834359	0.254757041264928	0.0294303716451028	0.122706505117901	19	1517	2180892
MagdalenIs_906	0.94783841403523	-0.862956020157435	0.161110255174758	0.00447624961741688	0.209117525568683	19	1517	2180892
MagdalenIs_928	0.964647469812877	-0.827503503828089	0.0287259268249329	0.0359433488906749	0.17686658243773	19	1517	2180892
MagdalenIs_909	0.938069472798467	-0.820589471397649	0.22362296713702	-0.114156078554548	0.116391714469733	19	1517	2180892
MagdalenIs_897	0.972031810224805	-0.827347246454591	0.162084541907389	-0.0810785840875244	0.145893308575495	19	1517	2180892
MagdalenIs_900	0.975390335367261	-0.829743114586215	0.0986318341068186	-0.0744306142757496	0.155759554607761	19	1517	2180892
MagdalenIs_932	0.939670912648957	-0.738011128856927	0.204333852342714	-0.174038458344134	0.0590588424733751	19	1517	2180892
MagdalenIs_925	0.986104491822244	-0.905733939360216	0.140530080111233	-0.0663122648441052	0.212211194529581	19	1517	2180892
MagdalenIs_901	0.945464950455946	-0.85646481336264	0.0927283573905286	0.029704460703823	0.321121170522816	19	1517	2180892
MagdalenIs_903	0.954698888356699	-0.801904429689532	0.175895831146864	0.0663415404815901	0.102258305525249	19	1517	2180892
MagdalenIs_936	0.991614802229215	-0.933308289614775	0.119642077835613	-0.154004551108631	0.113731478989076	19	1517	2180892
MagdalenIs_919	0.963575070199378	-0.77467716363469	0.124633750994495	-0.183379245780912	0.0865623299897444	19	1517	2180892
MagdalenIs_908	0.971453791699875	-0.889442232284775	0.160531183321056	0.0487744258392453	0.202422252654734	19	1517	2180892
MagdalenIs_898	0.978353687197943	-0.902980647438083	0.208239814036612	-0.0469788723086954	0.332903860930917	19	1517	2180892
MagdalenIs_929	0.983276487104894	-0.946414648758278	0.08442727440701	-0.13589412141605	0.302782150435093	19	1517	2180892
MagdalenIs_933	0.99113430745626	-0.973625084905533	0.204879409455763	0.0175569827283959	0.108026284415517	19	1517	2180892
MagdalenIs_905	0.966275477126235	-0.940257005931474	0.0920157489992783	-0.114071575965324	0.173441795073402	19	1517	2180892
MagdalenIs_924	0.983215157687664	-0.901705323761184	0.0230784543336229	-0.0259594488461476	0.0493062007970901	19	1517	2180892
MagdalenIs_927	0.999260482698137	-0.908956526666393	0.0664031102511748	0.0534543116093766	0.165853027749227	19	1517	2180892
MagdalenIs_921	0.958032902410505	-0.865388655356124	0.179339270210116	0.0619870637779416	0.374168471097032	19	1517	2180892
MagdalenIs_1206	0.93275475512214	-0.923921019696205	0.147394762244034	-0.0797443314584184	0.136158778576799	19	1517	2180892
MagdalenIs_890	1	-1	0.152664517481064	-0.0417566077708016	0.176904901501047	19	1517	2180892
MagdalenIs_931	0.964687539673188	-0.797027093287532	0.0650656736010262	0.0889052566632178	0.269425404466265	19	1517	2180892
MagdalenIs_930	0.990941426965483	-0.845314641143303	0.0557021590791389	-0.030132676678267	0.233707552764825	19	1517	2180892
MagdalenIs_895	0.984566064338547	-0.884819607585396	0.0858925248584355	-0.116436649118457	0.227879908484199	19	1517	2180892
MagdalenIs_889	0.990343653161324	-0.918226699350501	0.0756292515685135	0.0755527555204922	-0.028536943848181	19	1517	2180892
MagdalenIs_894	0.969763937091792	-0.911392041661666	0.200403614556386	-0.0250615001799239	0.230493669388748	19	1517	2180892
MagdalenIs_935	0.990931806293502	-0.932604008337324	0.251227620785971	-0.10379196234728	0.0216235492732626	19	1517	2180892
MagdalenIs_891	0.951538261455115	-0.745779993917025	0.0715259163181425	-0.0244544576566202	0.182584429932163	19	1517	2180892
MagdalenIs_904	0.948146649160162	-0.83215739555965	0.00606614625852253	-0.146302338193925	0.127726654348535	19	1517	2180892
MagdalenIs_892	0.949182336254419	-0.791472864209339	0.178498461544355	-0.128297261860689	0.218553069779852	19	1517	2180892
MagdalenIs_923	0.941225076224576	-0.775329494738614	0.0221570928628807	0.0665651746119542	0.0468539050549324	19	1517	2180892
MagdalenIs_934	0.974755454610082	-0.978071928647789	0.147654894436561	0.0200480945419739	0.146583328182419	19	1517	2180892
MagdalenIs_896	0.936884290629696	-0.751341999569968	0.153378762350882	-0.166605708098504	0.0619723079508714	19	1517	2180892
MagdalenIs_1207	0.971874663270558	-0.822895728751608	0.104016029835858	-0.169201332778567	0.13154311117879	19	1517	2180892
MagdalenIs_893	-0.308933339571979	0.255287712970143	-0.171822655892795	0.129090713132098	0.0915900934375429	19	1517	2180892
MinasBasin_941	0.642717221193351	0.967419697537749	0.434429364775437	-0.305725578578368	0.174476719225537	19	1517	2180892
MinasBasin_976	0.644943558127901	0.887442940469706	0.43069175742016	-0.50197951471384	0.317182352409704	19	1517	2180892
MinasBasin_943	0.623021931725303	0.991741151762914	0.413708371790552	-0.218205100993462	0.259944398845128	19	1517	2180892
MinasBasin_974	0.669515186205182	0.908738625534654	0.597300100855161	-0.203925145664139	0.217091612151125	19	1517	2180892
MinasBasin_1209	0.643717931819347	0.893367658955259	0.632705033188345	0.0517360375295912	0.35738125730782	19	1517	2180892
MinasBasin_953	0.665559874197119	0.761458975388073	0.540827457868867	0.25817346045043	-0.0840346689129484	19	1517	2180892
MinasBasin_969	0.681569523363139	0.723608444981429	0.39470684765295	-0.196429663855995	0.0742805091769023	19	1517	2180892
MinasBasin_950	0.661171884692706	0.867043647085761	0.427518445391815	0.103986215685392	0.270911559238297	19	1517	2180892
MinasBasin_967	0.692370133895265	0.727539648569414	0.478081322678507	-0.415657843132569	0.387427661492546	19	1517	2180892
MinasBasin_945	0.695766941304276	0.767025639014639	0.508086278816114	-0.224995028859983	0.0797199584594301	19	1517	2180892
MinasBasin_1211	0.669018506920872	0.965367657427704	0.594446184521815	0.150115203179186	0.32911803852679	19	1517	2180892
MinasBasin_978	0.67488489448926	0.842657242476316	0.353129039809799	-0.220225050200911	0.959364443023713	19	1517	2180892
MinasBasin_1210	0.644092432717524	0.967049396157641	0.644806359901539	-0.053845585386707	0.0257241741797951	19	1517	2180892
MinasBasin_970	0.656055215109539	0.952769773668934	0.523613097601849	-0.177125089278223	0.0697923628862864	19	1517	2180892
MinasBasin_959	0.637673703423278	0.936652842427769	0.539144611346147	0.171090062488901	-0.186024292113364	19	1517	2180892
MinasBasin_951	0.648146840819261	0.842563780128823	0.555000755472464	-0.135161099773787	-0.485369159040739	19	1517	2180892
MinasBasin_946	0.667190681855598	0.877518201055238	0.415375880069488	-0.0210011459270427	-0.473914023359001	19	1517	2180892
MinasBasin_958	0.697698666258826	0.608810595113372	0.556536244064057	-0.0795778977794431	0.38779179045469	19	1517	2180892
MinasBasin_965	0.674277835874672	0.900709512132327	0.572504484516306	-0.203243100689433	0.453988935426911	19	1517	2180892
MinasBasin_1213	0.649501949624389	0.976102053661895	0.636325591134784	-0.309984364303121	0.255522917311751	19	1517	2180892
MinasBasin_952	0.661807245080574	0.925949021879552	0.429540328089675	0.0406264857499603	0.00913001637908972	19	1517	2180892
MinasBasin_982	0.681350462379667	0.906864137847858	0.571131906700444	-0.295592882041377	0.286952830516795	19	1517	2180892
MinasBasin_983	0.757572216737821	0.48958114324665	0.508690850773818	0.198810475663667	0.459390238176441	19	1517	2180892
MinasBasin_1212	0.61245169570654	0.967376539265581	0.513820396577129	-0.186877580429002	0.340042631594028	19	1517	2180892
MinasBasin_980	0.694436448501519	1	0.645628602923365	0.150229162679851	0.235148365726568	19	1517	2180892
MinasBasin_975	0.645761273817247	0.862870905982217	0.505195512198142	-0.0744818587828657	0.0614559000291648	19	1517	2180892
MinasBasin_981	0.670876987226203	0.973825878897788	0.683121433835761	0.00245160184135806	0.497901053024195	19	1517	2180892
MinasBasin_944	0.656244277481199	0.883726469540612	0.577926378625234	-0.251282856026366	0.495376130531778	19	1517	2180892
MinasBasin_947	0.653895435669817	0.948955917235799	0.54995206759963	-0.12203134342746	1	19	1517	2180892
MinasBasin_973	0.669901012363425	0.864193731025982	0.825904974404793	-0.0802047068772135	-0.652630193201907	19	1517	2180892
MinasBasin_961	0.653287233815725	0.731936816233772	0.507386458870888	0.2416292315722	0.0568208362080416	19	1517	2180892
MinasBasin_939	0.680188664647846	0.867689211712109	0.597942760126715	0.176410060189836	0.05426622663166	19	1517	2180892
MinasBasin_938	0.65314989458979	0.893213422524624	0.581630727688471	-0.27208049247275	0.618184855198568	19	1517	2180892
MinasBasin_955	0.644161702175527	0.884506297138652	0.631859561349015	0.0717998302087439	-0.267585776055353	19	1517	2180892
MinasBasin_963	0.649602817746802	0.919252344884718	0.636357748153674	-0.198839776402177	0.443402405069465	19	1517	2180892
MinasBasin_940	0.659927939786624	0.935548331282417	0.658282034609311	0.575878495054561	0.11168622629852	19	1517	2180892
MinasBasin_962	0.649140074926831	0.882892292372648	0.503718494139462	-0.254576672420703	0.314870779218563	19	1517	2180892
MinasBasin_979	0.735303368346802	0.786103090418177	1	0.269892222922395	-0.981150733804595	19	1517	2180892
MinasBasin_942	0.638502100498546	0.932955010693065	0.7123135088905	-0.316624219525622	0.680605051212009	19	1517	2180892
MinasBasin_966	0.616800322760064	0.997474273305608	0.54407227566693	-0.291297504206563	0.0809967568053245	19	1517	2180892
MinasBasin_972	0.607688489224413	0.928798815621028	0.524343159943786	-0.287942284943242	0.159692512636856	19	1517	2180892
MinasBasin_937	0.684808788356275	0.761805056512309	0.734011023988379	1	-0.718628657441243	19	1517	2180892
Patchogue_994	0.550482427748482	0.603243912645498	-0.366410732241196	-0.113634933192804	0.0716787786924653	19	1517	2180892
Patchogue_1025	0.575592711710997	0.717940923488193	-0.312836514104402	-0.196638536212968	0.275494004457959	19	1517	2180892
Patchogue_1006	0.556256787210013	0.725307280015568	-0.369021853628217	0.113450325955786	0.433092521182769	19	1517	2180892
Patchogue_1002	0.620323665042405	0.644425418835139	-0.222202791033755	-0.074988037878407	-0.00364842541143029	19	1517	2180892
Patchogue_1486	0.582613257112444	0.707948181353268	-0.42749729111088	0.13040622757746	-0.14783723229647	19	1517	2180892
Patchogue_1028	0.61451580246851	0.674112427042798	-0.349402645294145	-0.471352746081829	0.0424118397291264	19	1517	2180892
Patchogue_1488	-0.953293876477782	-0.0662850107279962	0.115938926340973	-0.0768894030270099	0.121423344550096	19	1517	2180892
Patchogue_1001	0.602481188294312	0.631374760787432	-0.406551930266904	0.33037753381656	-0.0497343586655457	19	1517	2180892
Patchogue_993	0.539148307468085	0.728053294931762	-0.585236969483864	-0.620731571927725	-0.188018367418656	19	1517	2180892
Patchogue_1017	-0.308509490728035	0.242905726320355	-0.122879496793441	0.142197644347453	0.11994359668368	19	1517	2180892
Patchogue_986	0.524032357800156	0.668351336322881	-0.708038118400431	0.251559038437682	-0.26834275467766	19	1517	2180892
Patchogue_1027	0.574166369675532	0.703738990061906	-0.489118502325222	-0.733099081047537	0.136668893788804	19	1517	2180892
Patchogue_1003	0.565923114679204	0.802111415341726	-0.393980139979079	0.494984022779402	0.361705849002658	19	1517	2180892
Patchogue_1004	0.611951688821615	0.72415491412076	-0.454561420426607	-0.032592307429625	0.143704161031801	19	1517	2180892
Patchogue_990	0.534107756335	0.570275705164314	-0.589987800204625	0.362086934257821	0.0979263570057105	19	1517	2180892
Patchogue_985	-0.99084047408425	-0.0849139425363485	0.136393285824732	-0.00890887199769963	0.125925843169782	19	1517	2180892
Patchogue_1024	0.590262814958835	0.699469764652814	-0.366925486113849	0.0616961503959061	0.52699067822169	19	1517	2180892
Patchogue_1029	0.589666570253201	0.707216989673727	-0.493562687696472	0.0559059403287336	0.676750478500035	19	1517	2180892
Patchogue_988	0.498228465009574	0.841868080202953	-0.445226039054964	0.304621430240739	0.256055826708814	19	1517	2180892
Patchogue_1026	-0.277609788574825	0.199194612888578	-0.0324141407952715	-0.0093575766703613	0.271103104834	19	1517	2180892
Patchogue_1022	0.557014612649928	0.786708622484308	-0.482618180964036	0.417586518517723	0.141185043853535	19	1517	2180892
Patchogue_1019	0.570777407872142	0.708609971291408	-0.554722137634895	-0.247780313058569	0.490560470704177	19	1517	2180892
Patchogue_991	0.58302700133022	0.729280894199812	-0.562527546311614	0.581316391313512	0.695694073078689	19	1517	2180892
Patchogue_1010	0.544316569650579	0.772483202579313	-0.532024366336212	0.301726649546718	0.657799050790897	19	1517	2180892
Patchogue_1007	0.540706754648502	0.652732881931137	-0.35063248630534	-0.136438999410394	-0.391990982270243	19	1517	2180892
Patchogue_1013	0.559958033990831	0.787889658843188	-0.724477961301709	0.261131534545644	0.528941991389774	19	1517	2180892
Patchogue_987	-0.259137037010922	0.258798309899751	-0.211639795271093	0.0111712038356986	0.260051604472791	19	1517	2180892
Patchogue_1015	-0.254054666043742	0.233312710749926	-0.194728476503652	-0.113476705652575	0.187539325673582	19	1517	2180892
Patchogue_1021	-0.337826103813072	0.281810480193716	-0.117576258866162	0.0407832950356724	0.144257677316649	19	1517	2180892
Patchogue_1008	0.562033626239816	0.61472491486431	-0.559475086792429	0.0260645278503944	0.18990971073256	19	1517	2180892
Patchogue_1016	0.581201403695806	0.756027881844385	-0.608767457086757	-0.0282247379290528	0.945598186127368	19	1517	2180892
Patchogue_1216	0.556417898154016	0.755959110783698	-0.661933913184408	-0.510196455916838	-0.00704500926858487	19	1517	2180892
Patchogue_1014	0.623286907507463	0.669426541165806	-0.48789034217015	0.000893265304495294	-0.995138879643947	19	1517	2180892
Patchogue_995	0.578414876969077	0.633241489139796	-0.665118000193672	-0.289533050156129	-0.11932009967372	19	1517	2180892
Patchogue_1484	0.538055643825288	0.738892645669605	-0.448903502392794	0.582154896256211	0.194167586170215	19	1517	2180892
Patchogue_1214	0.531221351546759	0.809174895321791	-0.694702291532218	-0.279698923760306	0.731595074795408	19	1517	2180892
Patchogue_1215	0.57269579954467	0.764859206029417	-0.496359392169096	0.110049135382343	0.152392388165251	19	1517	2180892
Patchogue_1220	0.535283259397596	0.732990073172426	-0.754387175652302	0.136296987822936	0.305889409504214	19	1517	2180892
Patchogue_1219	0.60100612307945	0.601975963714103	-0.639027215328659	-0.273414158417087	-0.59465399997005	19	1517	2180892
Patchogue_1218	0.560381417733717	0.659082970724701	-0.881438124181108	-0.0277825753293085	0.30814628116698	19	1517	2180892
Patchogue_1217	-0.341426294191518	0.272350441111449	-0.252218896498858	0.0557810351858201	0.133498418644975	19	1517	2180892
Patchogue_1020	0.609764067320317	0.760281684355152	-1	-1	-1	19	1517	2180892
JekyllIs_1035	-0.946802942079047	-0.0286039039714729	-0.250937197128517	-0.178098882443346	0.341070107913632	19	2223494	3477662
JekyllIs_1034	-0.895282096355185	-0.0559646799495676	-0.18715053551982	-0.116059683254623	0.408917670401647	19	2223494	3477662
JekyllIs_1057	-0.883410893400751	-0.0688049874600113	-0.360899819661474	-0.211105626240832	0.467833828561693	19	2223494	3477662
JekyllIs_1063	-0.965673840188551	-0.0701621349204088	-0.243951816072859	-0.0687116737812463	0.426918565052992	19	2223494	3477662
JekyllIs_1222	-0.94323897866179	-0.0869783561562918	-0.173191043829458	-0.111851078321738	0.373571394060046	19	2223494	3477662
JekyllIs_1072	-0.952882982523614	-0.0587818624279495	-0.247224768693311	-0.175485602393824	0.319287949433358	19	2223494	3477662
JekyllIs_1076	-0.932197247757647	-0.0238296398609088	-0.185892762556049	-0.143235819208895	0.527144529721602	19	2223494	3477662
JekyllIs_1074	-0.916569445929256	-0.109331913376985	-0.222923650028039	-0.137613198833828	0.48838177418233	19	2223494	3477662
JekyllIs_1042	-0.967226265042664	-0.0846569780615779	-0.193582345780447	-0.131527875888871	0.406875761818594	19	2223494	3477662
JekyllIs_1036	-0.923279041761876	-0.135910976461213	-0.27166062674272	-0.055040563417101	0.499021512809017	19	2223494	3477662
JekyllIs_1077	-0.956148333458868	-0.0392449987042852	-0.304662604059127	-0.0580831687230442	0.468028390809157	19	2223494	3477662
JekyllIs_1051	-1	-0.0930923230766399	-0.225000266523467	-0.220099300205862	0.356857565177167	19	2223494	3477662
JekyllIs_1043	-0.917009363646808	-0.0569796713022299	-0.288047065330524	-0.151363006734352	0.53212318647051	19	2223494	3477662
JekyllIs_1221	-0.909929485826649	-0.0518247124411202	-0.193797305201769	-0.0813235958863778	0.487368573447365	19	2223494	3477662
JekyllIs_1047	-0.957817192031474	-0.157491553772325	-0.288371789350708	-0.228775588806617	0.485440649056665	19	2223494	3477662
JekyllIs_1054	-0.956586560174942	-0.0299531223797066	-0.275240861865455	-0.111569592183838	0.489148445741987	19	2223494	3477662
JekyllIs_1052	-0.912605008980969	-0.0638242802850317	-0.311239262843527	-0.0573109298188722	0.524395507955483	19	2223494	3477662
JekyllIs_1033	-0.92305680064254	-0.0830017628693668	-0.167764604337622	0.00018368346826958	0.458561568948523	19	2223494	3477662
JekyllIs_1060	-0.935089291321334	-0.062737967330464	-0.239301794691977	-0.121386582103936	0.449356792557692	19	2223494	3477662
JekyllIs_1066	-0.915336467861161	-0.0511868253529184	-0.264439511004966	-0.153847483192417	0.406902171040927	19	2223494	3477662
JekyllIs_1075	-0.906959813407953	-0.0324750491853036	-0.196956191126213	-0.00271758898297114	0.400270567799603	19	2223494	3477662
JekyllIs_1058	-0.925575478690167	-0.0532431572982565	-0.17382930985393	-0.192075780588808	0.479256667394743	19	2223494	3477662
JekyllIs_1048	-0.951686960158177	-0.0784282652442327	-0.204644045143972	-0.113253317720152	0.501417282544327	19	2223494	3477662
JekyllIs_1068	-0.959918635147422	-0.0598410695489046	-0.215080242312295	-0.143720861622317	0.45799838912122	19	2223494	3477662
JekyllIs_1079	-0.942046923825754	-0.0627373719020251	-0.206949262578756	-0.0963190871170181	0.251442007933013	19	2223494	3477662
JekyllIs_1078	-0.93407665438774	-0.0355961375066454	-0.244643824987527	-0.00770969260478704	0.398224599181211	19	2223494	3477662
JekyllIs_1055	-0.91741170702875	0.00676161063054059	-0.218477610510701	-0.0245017960254276	0.328106716269265	19	2223494	3477662
JekyllIs_1041	-0.922798827473576	-0.0390035183767583	-0.223993149427682	-0.0914862946342937	0.489638871422158	19	2223494	3477662
JekyllIs_1067	-0.927148210854462	-0.0627626109395988	-0.335423770534432	-0.15906622692542	0.58003264804594	19	2223494	3477662
JekyllIs_1038	-0.945091973085194	-0.0476011816726001	-0.210912719702894	-0.0918418094835511	0.353565986332899	19	2223494	3477662
JekyllIs_1049	-0.940116328628596	-0.0582964440419936	-0.143021605434728	-0.0645789580704216	0.253325176486746	19	2223494	3477662
JekyllIs_1061	-0.953560984605891	-0.0993564389958557	-0.171998020456384	-0.0991624154285677	0.451420053781028	19	2223494	3477662
JekyllIs_1050	-0.947633023768958	-0.0508617002151849	-0.161462126189131	-0.119477365837054	0.342050715662117	19	2223494	3477662
